Importance,Level,Code,Occupation
22,22,11-9039.02,Fitness and Wellness Coordinators
22,21,19-1031.01,Soil and Water Conservationists
22,19,39-3012.00,Gaming and Sports Book Writers and Runners
22,17,41-2031.00,Retail Salespersons
22,Not available,13-1074.00,Farm Labor Contractors
22,Not available,43-4051.03,Patient Representatives
22,Not available,41-3041.00,Travel Agents
21,28,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
21,27,17-2061.00,Computer Hardware Engineers
21,27,19-1029.02,Molecular and Cellular Biologists
21,26,11-3071.03,Logistics Managers
21,26,17-2121.02,Marine Architects
21,26,11-9199.07,Security Managers
21,25,29-1041.00,Optometrists
21,23,15-1143.01,Telecommunications Engineering Specialists
21,22,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
21,22,17-2081.01,Water/Wastewater Engineers
21,21,53-7061.00,Cleaners of Vehicles and Equipment
21,21,29-1141.03,Critical Care Nurses
21,21,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
21,19,39-2021.00,Nonfarm Animal Caretakers
21,15,41-2011.00,Cashiers
21,13,31-2021.00,Physical Therapist Assistants
21,Not relevant,43-4021.00,Correspondence Clerks
21,Not available,45-2021.00,Animal Breeders
21,Not available,27-4013.00,Radio Operators
21,Not available,53-6061.00,"Transportation Attendants, Except Flight Attendants"
21,Not available,39-7012.00,Travel Guides
20,33,17-2199.02,Validation Engineers
20,30,27-1021.00,Commercial and Industrial Designers
20,30,19-1023.00,Zoologists and Wildlife Biologists
20,26,13-1199.02,Security Management Specialists
20,25,11-9041.00,Architectural and Engineering Managers
20,25,17-2199.10,Wind Energy Engineers
20,23,15-1199.12,Document Management Specialists
20,23,27-3042.00,Technical Writers
20,22,19-4021.00,Biological Technicians
20,21,11-9131.00,Postmasters and Mail Superintendents
20,21,29-2099.06,Radiologic Technicians
20,20,29-9091.00,Athletic Trainers
20,20,41-4011.07,Solar Sales Representatives and Assessors
20,15,31-2022.00,Physical Therapist Aides
19,29,29-1011.00,Chiropractors
19,26,19-1013.00,Soil and Plant Scientists
19,24,25-2059.01,Adapted Physical Education Specialists
19,24,53-4031.00,Railroad Conductors and Yardmasters
19,23,27-3012.00,Public Address System and Other Announcers
19,22,25-1052.00,"Chemistry Teachers, Postsecondary"
19,21,13-1041.06,Coroners
19,21,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
19,21,11-9199.08,Loss Prevention Managers
19,20,29-1125.02,Music Therapists
19,19,33-2021.01,Fire Inspectors
19,18,29-2011.02,Cytotechnologists
19,17,15-1111.00,Computer and Information Research Scientists
19,17,43-3071.00,Tellers
19,15,43-5051.00,Postal Service Clerks
19,Not available,39-5092.00,Manicurists and Pedicurists
19,Not available,41-9031.00,Sales Engineers
19,Not available,25-3021.00,Self-Enrichment Education Teachers
18,27,17-2051.00,Civil Engineers
18,27,29-1131.00,Veterinarians
18,24,31-2012.00,Occupational Therapy Aides
18,23,13-1081.00,Logisticians
18,23,29-1122.00,Occupational Therapists
18,22,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
18,22,29-1051.00,Pharmacists
18,21,25-2023.00,"Career/Technical Education Teachers, Middle School"
18,19,29-1199.05,Orthoptists
18,18,39-1011.00,Gaming Supervisors
18,16,33-3021.03,Criminal Investigators and Special Agents
18,16,51-6092.00,Fabric and Apparel Patternmakers
18,13,43-5011.00,Cargo and Freight Agents
18,10,35-3022.00,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop"
18,Not available,53-6021.00,Parking Lot Attendants
18,Not available,29-1069.11,Sports Medicine Physicians
18,Not available,11-9199.10,Wind Energy Project Managers
17,25,33-3051.03,Sheriffs and Deputy Sheriffs
17,23,27-2012.02,"Directors- Stage, Motion Pictures, Television, and Radio"
17,21,53-6051.08,Freight and Cargo Inspectors
17,19,11-9141.00,"Property, Real Estate, and Community Association Managers"
17,17,13-1041.02,Licensing Examiners and Inspectors
17,17,43-5031.00,"Police, Fire, and Ambulance Dispatchers"
17,15,25-1071.00,"Health Specialties Teachers, Postsecondary"
17,15,33-3021.01,Police Detectives
17,13,11-9199.02,Compliance Managers
17,Not available,43-4071.00,File Clerks
17,Not available,39-9041.00,Residential Advisors
17,Not available,31-9099.01,Speech-Language Pathology Assistants
16,24,19-3091.02,Archeologists
16,24,17-2072.01,Radio Frequency Identification Device Specialists
16,24,11-9121.02,Water Resource Specialists
16,22,19-2041.02,Environmental Restoration Planners
16,21,25-1031.00,"Architecture Teachers, Postsecondary"
16,20,19-1011.00,Animal Scientists
16,19,25-4012.00,Curators
16,19,19-1029.03,Geneticists
16,19,19-1042.00,"Medical Scientists, Except Epidemiologists"
16,19,29-1069.05,Nuclear Medicine Physicians
16,16,11-9199.04,Supply Chain Managers
16,15,47-4011.00,Construction and Building Inspectors
16,14,45-2041.00,"Graders and Sorters, Agricultural Products"
16,Not relevant,17-3012.02,Electrical Drafters
16,Not available,43-9021.00,Data Entry Keyers
15,23,25-9021.00,Farm and Home Management Advisors
15,23,21-1091.00,Health Educators
15,20,19-1031.03,Park Naturalists
15,19,15-1143.00,Computer Network Architects
15,19,23-2091.00,Court Reporters
15,19,13-1041.01,Environmental Compliance Inspectors
15,17,11-9121.00,Natural Sciences Managers
15,16,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
15,15,33-3012.00,Correctional Officers and Jailers
15,15,41-9022.00,Real Estate Sales Agents
15,15,29-1125.00,Recreational Therapists
15,14,27-1022.00,Fashion Designers
15,14,43-5052.00,Postal Service Mail Carriers
15,13,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
15,Not relevant,17-3022.00,Civil Engineering Technicians
15,Not relevant,43-4031.03,License Clerks
15,Not available,31-1011.00,Home Health Aides
15,Not available,31-2011.00,Occupational Therapy Assistants
14,21,15-1121.01,Informatics Nurse Specialists
14,19,25-1021.00,"Computer Science Teachers, Postsecondary"
14,18,33-9031.00,Gaming Surveillance Officers and Gaming Investigators
14,17,39-3091.00,Amusement and Recreation Attendants
14,17,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
14,17,27-2041.04,Music Composers and Arrangers
14,16,17-3031.02,Mapping Technicians
14,16,43-9061.00,"Office Clerks, General"
14,16,39-9021.00,Personal Care Aides
14,15,27-1024.00,Graphic Designers
14,9,35-3031.00,Waiters and Waitresses
14,Not available,27-2041.01,Music Directors
13,21,43-4131.00,Loan Interviewers and Clerks
13,20,19-2011.00,Astronomers
13,18,19-3091.01,Anthropologists
13,18,17-2111.02,Fire-Prevention and Protection Engineers
13,17,11-9161.00,Emergency Management Directors
13,17,15-1199.03,Web Administrators
13,16,27-2012.03,Program Directors
13,16,17-2051.01,Transportation Engineers
13,15,17-2112.01,Human Factors Engineers and Ergonomists
13,14,43-6011.00,Executive Secretaries and Executive Administrative Assistants
13,14,43-2011.00,"Switchboard Operators, Including Answering Service"
13,13,29-1069.01,Allergists and Immunologists
13,12,35-3041.00,"Food Servers, Nonrestaurant"
13,Not relevant,15-1131.00,Computer Programmers
13,Not available,41-9011.00,Demonstrators and Product Promoters
13,Not available,45-2092.01,Nursery Workers
12,21,19-2041.00,"Environmental Scientists and Specialists, Including Health"
12,15,29-1141.04,Clinical Nurse Specialists
12,12,39-5091.00,"Makeup Artists, Theatrical and Performance"
12,12,29-1171.00,Nurse Practitioners
12,12,29-1123.00,Physical Therapists
12,11,29-9099.01,Midwives
12,11,33-9032.00,Security Guards
12,10,35-2013.00,"Cooks, Private Household"
12,Not relevant,27-2022.00,Coaches and Scouts
12,Not relevant,33-9091.00,Crossing Guards
12,Not relevant,29-1141.00,Registered Nurses
12,Not available,11-3021.00,Computer and Information Systems Managers
12,Not available,25-1063.00,"Economics Teachers, Postsecondary"
12,Not available,43-3041.00,Gaming Cage Workers
12,Not available,19-2012.00,Physicists
12,Not available,39-5093.00,Shampooers
12,Not available,43-9022.00,Word Processors and Typists
11,21,19-1029.01,Bioinformatics Scientists
11,17,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
11,16,29-1064.00,Obstetricians and Gynecologists
11,16,19-2099.01,Remote Sensing Scientists and Technologists
11,15,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
11,14,25-4011.00,Archivists
11,14,41-1011.00,First-Line Supervisors of Retail Sales Workers
11,13,15-1199.09,Information Technology Project Managers
11,13,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
11,12,21-2021.00,"Directors, Religious Activities and Education"
11,12,27-4032.00,Film and Video Editors
11,12,11-2022.00,Sales Managers
11,9,29-1127.00,Speech-Language Pathologists
11,Not relevant,39-2011.00,Animal Trainers
11,Not relevant,43-5011.01,Freight Forwarders
11,Not relevant,25-2051.00,"Special Education Teachers, Preschool"
11,Not available,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors
11,Not available,33-3021.02,Police Identification and Records Officers
11,Not available,29-1069.10,Radiologists
11,Not available,25-2052.00,"Special Education Teachers, Kindergarten and Elementary School"
10,15,29-1141.01,Acute Care Nurses
10,15,29-1069.07,Pathologists
10,14,11-9039.01,Distance Learning Coordinators
10,14,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers"
10,14,21-1092.00,Probation Officers and Correctional Treatment Specialists
10,12,11-9021.00,Construction Managers
10,12,13-2082.00,Tax Preparers
10,10,31-9011.00,Massage Therapists
10,9,51-3011.00,Bakers
10,9,43-5081.02,Marking Clerks
10,Not relevant,39-9011.00,Childcare Workers
10,Not relevant,43-4051.00,Customer Service Representatives
10,Not relevant,11-3061.00,Purchasing Managers
10,Not relevant,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
10,Not relevant,39-7011.00,Tour Guides and Escorts
10,Not available,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
10,Not available,13-1041.04,Government Property Inspectors and Investigators
10,Not available,19-3093.00,Historians
10,Not available,25-1082.00,"Library Science Teachers, Postsecondary"
10,Not available,27-1014.00,Multimedia Artists and Animators
10,Not available,27-2042.01,Singers
10,Not available,21-1093.00,Social and Human Service Assistants
10,Not available,43-2021.00,Telephone Operators
9,14,17-1011.00,"Architects, Except Landscape and Naval"
9,14,13-2021.01,Assessors
9,13,25-1042.00,"Biological Science Teachers, Postsecondary"
9,10,29-1199.01,Acupuncturists
9,Not relevant,19-2021.00,Atmospheric and Space Scientists
9,Not relevant,11-9032.00,"Education Administrators, Elementary and Secondary School"
9,Not relevant,15-1122.00,Information Security Analysts
9,Not relevant,13-1032.00,"Insurance Appraisers, Auto Damage"
9,Not relevant,25-4031.00,Library Technicians
9,Not relevant,29-1161.00,Nurse Midwives
9,Not relevant,29-1071.00,Physician Assistants
9,Not available,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
9,Not available,29-1069.04,Neurologists
9,Not available,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
9,Not available,41-3031.03,Securities and Commodities Traders
9,Not available,29-1067.00,Surgeons
9,Not available,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
9,Not available,41-9041.00,Telemarketers
8,14,15-1199.04,Geospatial Information Scientists and Technologists
8,12,43-9111.01,Bioinformatics Technicians
8,11,43-3061.00,Procurement Clerks
8,10,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
8,10,25-4021.00,Librarians
8,8,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
8,8,39-5094.00,Skincare Specialists
8,5,53-2031.00,Flight Attendants
8,Not relevant,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
8,Not relevant,13-2099.04,"Fraud Examiners, Investigators and Analysts"
8,Not relevant,27-1025.00,Interior Designers
8,Not relevant,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
8,Not relevant,27-3022.00,Reporters and Correspondents
8,Not relevant,15-1199.01,Software Quality Assurance Engineers and Testers
8,Not available,27-1011.00,Art Directors
8,Not available,25-9011.00,Audio-Visual and Multimedia Collections Specialists
8,Not available,33-3011.00,Bailiffs
8,Not available,27-3021.00,Broadcast News Analysts
8,Not available,27-3043.04,Copy Writers
8,Not available,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
8,Not available,15-1199.05,Geographic Information Systems Technicians
8,Not available,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
8,Not available,25-9031.00,Instructional Coordinators
8,Not available,27-3091.00,Interpreters and Translators
8,Not available,43-5081.04,"Order Fillers, Wholesale and Retail Sales"
8,Not available,23-2093.00,"Title Examiners, Abstractors, and Searchers"
8,Not available,29-1069.12,Urologists
7,7,29-1069.02,Dermatologists
7,Not relevant,29-1141.02,Advanced Practice Psychiatric Nurses
7,Not relevant,13-1199.03,Customs Brokers
7,Not relevant,13-2061.00,Financial Examiners
7,Not relevant,39-9031.00,Fitness Trainers and Aerobics Instructors
7,Not relevant,25-1192.00,"Home Economics Teachers, Postsecondary"
7,Not relevant,17-1012.00,Landscape Architects
7,Not relevant,15-1133.00,"Software Developers, Systems Software"
7,Not relevant,25-2054.00,"Special Education Teachers, Secondary School"
7,Not available,27-2011.00,Actors
7,Not available,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
7,Not available,19-3031.02,Clinical Psychologists
7,Not available,27-2031.00,Dancers
7,Not available,27-3041.00,Editors
7,Not available,25-1123.00,"English Language and Literature Teachers, Postsecondary"
7,Not available,29-1063.00,"Internists, General"
7,Not available,23-1011.00,Lawyers
7,Not available,43-4031.02,Municipal Clerks
7,Not available,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
6,Not relevant,29-1125.01,Art Therapists
6,Not relevant,17-3011.02,Civil Drafters
6,Not relevant,15-2041.02,Clinical Data Managers
6,Not relevant,13-1051.00,Cost Estimators
6,Not relevant,19-3092.00,Geographers
6,Not relevant,25-1064.00,"Geography Teachers, Postsecondary"
6,Not relevant,25-9031.01,Instructional Designers and Technologists
6,Not relevant,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
6,Not relevant,43-6013.00,Medical Secretaries
6,Not relevant,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
6,Not relevant,39-9011.01,Nannies
6,Not relevant,25-9041.00,Teacher Assistants
6,Not relevant,11-3131.00,Training and Development Managers
6,Not available,13-2011.01,Accountants
6,Not available,15-1121.00,Computer Systems Analysts
6,Not available,43-4031.01,Court Clerks
6,Not available,27-1023.00,Floral Designers
6,Not available,25-1191.00,Graduate Teaching Assistants
6,Not available,41-3021.00,Insurance Sales Agents
6,Not available,13-2071.01,Loan Counselors
6,Not available,21-1023.00,Mental Health and Substance Abuse Social Workers
6,Not available,27-1026.00,Merchandise Displayers and Window Trimmers
6,Not available,31-1013.00,Psychiatric Aides
6,Not available,25-2053.00,"Special Education Teachers, Middle School"
6,Not available,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
5,Not relevant,11-2011.00,Advertising and Promotions Managers
5,Not relevant,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
5,Not relevant,15-1199.08,Business Intelligence Analysts
5,Not relevant,21-2011.00,Clergy
5,Not relevant,25-2021.00,"Elementary School Teachers, Except Special Education"
5,Not relevant,19-2041.03,Industrial Ecologists
5,Not relevant,13-1075.00,Labor Relations Specialists
5,Not relevant,29-1199.04,Naturopathic Physicians
5,Not relevant,13-2099.02,Risk Management Specialists
5,Not relevant,11-3031.01,Treasurers and Controllers
5,Not available,43-3021.02,"Billing, Cost, and Rate Clerks"
5,Not available,11-1011.00,Chief Executives
5,Not available,11-9121.01,Clinical Research Coordinators
5,Not available,11-9031.00,"Education Administrators, Preschool and Childcare Center/Program"
5,Not available,25-1081.00,"Education Teachers, Postsecondary"
5,Not available,21-1012.00,"Educational, Guidance, School, and Vocational Counselors"
5,Not available,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
5,Not available,41-9012.00,Models
5,Not available,25-2011.00,"Preschool Teachers, Except Special Education"
5,Not available,41-9021.00,Real Estate Brokers
5,Not available,11-9151.00,Social and Community Service Managers
4,Not relevant,53-2021.00,Air Traffic Controllers
4,Not relevant,13-1199.04,Business Continuity Planners
4,Not relevant,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
4,Not relevant,15-1199.02,Computer Systems Engineers/Architects
4,Not relevant,29-1031.00,Dietitians and Nutritionists
4,Not relevant,11-9033.00,"Education Administrators, Postsecondary"
4,Not relevant,11-9111.00,Medical and Health Services Managers
4,Not relevant,19-3039.01,Neuropsychologists and Clinical Neuropsychologists
4,Not relevant,13-2052.00,Personal Financial Advisors
4,Not relevant,29-1069.09,Preventive Medicine Physicians
4,Not relevant,27-3031.00,Public Relations Specialists
4,Not relevant,11-9199.01,Regulatory Affairs Managers
4,Not relevant,13-1041.07,Regulatory Affairs Specialists
4,Not relevant,15-1199.11,Video Game Designers
4,Not available,43-3011.00,Bill and Account Collectors
4,Not available,43-4061.00,"Eligibility Interviewers, Government Programs"
4,Not available,29-1062.00,Family and General Practitioners
4,Not available,43-4111.00,"Interviewers, Except Eligibility and Loan"
4,Not available,43-6012.00,Legal Secretaries
4,Not available,13-2072.00,Loan Officers
4,Not available,11-2021.00,Marketing Managers
4,Not available,43-4141.00,New Accounts Clerks
4,Not available,13-1199.06,Online Merchants
4,Not available,27-2012.01,Producers
4,Not available,43-3021.01,Statement Clerks
4,Not available,43-9111.00,Statistical Assistants
3,Not relevant,13-2011.02,Auditors
3,Not relevant,11-1011.03,Chief Sustainability Officers
3,Not relevant,19-4061.01,City and Regional Planning Aides
3,Not relevant,39-6012.00,Concierges
3,Not relevant,13-2041.00,Credit Analysts
3,Not relevant,13-2071.00,Credit Counselors
3,Not relevant,41-9091.00,"Door-To-Door Sales Workers, News and Street Vendors, and Related Workers"
3,Not relevant,19-1041.00,Epidemiologists
3,Not relevant,11-3121.00,Human Resources Managers
3,Not relevant,33-3021.06,Intelligence Analysts
3,Not relevant,13-1199.05,Sustainability Specialists
3,Not relevant,25-3099.02,Tutors
3,Not available,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
3,Not available,25-1122.00,"Communications Teachers, Postsecondary"
3,Not available,43-4041.02,Credit Checkers
3,Not available,13-1031.02,"Insurance Adjusters, Examiners, and Investigators"
3,Not available,25-2012.00,"Kindergarten Teachers, Except Special Education"
3,Not available,21-1013.00,Marriage and Family Therapists
3,Not available,23-2011.00,Paralegals and Legal Assistants
3,Not available,43-3051.00,Payroll and Timekeeping Clerks
3,Not available,25-1066.00,"Psychology Teachers, Postsecondary"
3,Not available,41-3031.01,"Sales Agents, Securities and Commodities"
3,Not available,19-3031.01,School Psychologists
3,Not available,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
2,Not relevant,13-1131.00,Fundraisers
2,Not relevant,29-1069.03,Hospitalists
2,Not relevant,43-4121.00,"Library Assistants, Clerical"
2,Not relevant,13-1161.00,Market Research Analysts and Marketing Specialists
2,Not relevant,15-2021.00,Mathematicians
2,Not relevant,19-3041.00,Sociologists
2,Not relevant,19-3022.00,Survey Researchers
2,Not relevant,13-1151.00,Training and Development Specialists
2,Not relevant,27-2023.00,"Umpires, Referees, and Other Sports Officials"
2,Not relevant,15-1134.00,Web Developers
2,Not available,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
2,Not available,41-3011.00,Advertising Sales Agents
2,Not available,17-3011.01,Architectural Drafters
2,Not available,13-2031.00,Budget Analysts
2,Not available,25-1011.00,"Business Teachers, Postsecondary"
2,Not available,41-3099.01,Energy Brokers
2,Not available,39-3011.00,Gaming Dealers
2,Not available,25-1112.00,"Law Teachers, Postsecondary"
2,Not available,25-1022.00,"Mathematical Science Teachers, Postsecondary"
2,Not available,29-2071.00,Medical Records and Health Information Technicians
2,Not available,31-9094.00,Medical Transcriptionists
2,Not available,29-1065.00,"Pediatricians, General"
2,Not available,29-1066.00,Psychiatrists
2,Not available,43-4171.00,Receptionists and Information Clerks
2,Not available,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
1,Not relevant,13-2021.02,"Appraisers, Real Estate"
1,Not relevant,15-2041.01,Biostatisticians
1,Not relevant,27-2032.00,Choreographers
1,Not relevant,19-2041.01,Climate Change Analysts
1,Not relevant,11-3111.00,Compensation and Benefits Managers
1,Not relevant,15-1199.06,Database Architects
1,Not relevant,19-3011.00,Economists
1,Not relevant,13-2099.01,Financial Quantitative Analysts
1,Not relevant,21-1022.00,Healthcare Social Workers
1,Not relevant,15-2031.00,Operations Research Analysts
1,Not relevant,27-3043.05,"Poets, Lyricists and Creative Writers"
1,Not relevant,15-2041.00,Statisticians
1,Not available,43-4011.00,Brokerage Clerks
1,Not available,13-1041.03,Equal Opportunity Representatives and Officers
1,Not available,13-2051.00,Financial Analysts
1,Not available,11-3031.02,"Financial Managers, Branch or Department"
1,Not available,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
1,Not available,13-1071.00,Human Resources Specialists
1,Not available,21-1014.00,Mental Health Counselors
1,Not available,21-1015.00,Rehabilitation Counselors
1,Not available,41-3031.02,"Sales Agents, Financial Services"
1,Not available,15-1132.00,"Software Developers, Applications"
1,Not available,27-2012.04,Talent Directors
0,2,15-2091.00,Mathematical Technicians
0,Not relevant,15-2011.00,Actuaries
0,Not relevant,23-1022.00,"Arbitrators, Mediators, and Conciliators"
0,Not relevant,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
0,Not relevant,21-1021.00,"Child, Family, and School Social Workers"
0,Not relevant,13-1031.01,"Claims Examiners, Property and Casualty Insurance"
0,Not relevant,19-3031.03,Counseling Psychologists
0,Not relevant,43-4041.01,Credit Authorizers
0,Not relevant,15-1199.07,Data Warehousing Specialists
0,Not relevant,19-3011.01,Environmental Economists
0,Not relevant,29-9092.00,Genetic Counselors
0,Not relevant,19-3032.00,Industrial-Organizational Psychologists
0,Not relevant,43-9041.01,Insurance Claims Clerks
0,Not relevant,13-2053.00,Insurance Underwriters
0,Not relevant,11-9199.03,Investment Fund Managers
0,Not relevant,23-1012.00,Judicial Law Clerks
0,Not relevant,13-1111.00,Management Analysts
0,Not relevant,19-3094.00,Political Scientists
0,Not relevant,43-9081.00,Proofreaders and Copy Markers
0,Not relevant,15-1199.10,Search Marketing Strategists
0,Not relevant,25-1113.00,"Social Work Teachers, Postsecondary"
0,Not relevant,25-1067.00,"Sociology Teachers, Postsecondary"
0,Not relevant,19-3099.01,Transportation Planners
0,Not relevant,19-3051.00,Urban and Regional Planners
0,Not available,25-1125.00,"History Teachers, Postsecondary"
0,Not available,43-9041.02,Insurance Policy Processing Clerks
0,Not available,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
0,Not available,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
0,Not available,25-1065.00,"Political Science Teachers, Postsecondary"
0,Not available,11-2031.00,Public Relations and Fundraising Managers
0,Not available,19-4061.00,Social Science Research Assistants
