Importance,Level,Code,Occupation
47,53,17-2011.00,Aerospace Engineers
47,52,17-3024.01,Robotics Technicians
47,49,51-9022.00,"Grinding and Polishing Workers, Hand"
47,48,41-9021.00,Real Estate Brokers
47,46,29-2033.00,Nuclear Medicine Technologists
47,43,27-1011.00,Art Directors
47,43,31-9093.00,Medical Equipment Preparers
47,40,43-4121.00,"Library Assistants, Clerical"
47,39,17-3023.03,Electrical Engineering Technicians
47,39,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
47,39,51-4052.00,"Pourers and Casters, Metal"
47,38,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
47,36,45-2041.00,"Graders and Sorters, Agricultural Products"
47,36,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
46,56,17-2199.10,Wind Energy Engineers
46,54,15-1199.12,Document Management Specialists
46,54,15-1199.04,Geospatial Information Scientists and Technologists
46,54,17-2161.00,Nuclear Engineers
46,53,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
46,52,15-1199.01,Software Quality Assurance Engineers and Testers
46,51,45-4011.00,Forest and Conservation Workers
46,50,27-4014.00,Sound Engineering Technicians
46,47,25-1067.00,"Sociology Teachers, Postsecondary"
46,46,13-2011.01,Accountants
46,46,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
46,46,49-9063.00,Musical Instrument Repairers and Tuners
46,46,29-2034.00,Radiologic Technologists
46,45,31-2022.00,Physical Therapist Aides
46,44,13-2072.00,Loan Officers
46,44,41-9031.00,Sales Engineers
46,43,29-1062.00,Family and General Practitioners
46,42,47-4041.00,Hazardous Materials Removal Workers
46,42,47-4051.00,Highway Maintenance Workers
46,40,53-7021.00,Crane and Tower Operators
46,40,43-5081.01,"Stock Clerks, Sales Floor"
46,39,31-1015.00,Orderlies
46,39,53-5031.00,Ship Engineers
46,38,27-3043.04,Copy Writers
46,38,45-1011.05,First-Line Supervisors of Logging Workers
46,38,51-6093.00,Upholsterers
46,36,51-7021.00,Furniture Finishers
46,35,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
46,35,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
46,33,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
46,24,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
45,53,19-2041.02,Environmental Restoration Planners
45,51,17-2171.00,Petroleum Engineers
45,51,19-4099.02,Precision Agriculture Technicians
45,50,53-2012.00,Commercial Pilots
45,48,47-2111.00,Electricians
45,48,17-2072.01,Radio Frequency Identification Device Specialists
45,47,33-2021.01,Fire Inspectors
45,44,17-3031.01,Surveying Technicians
45,43,17-3026.00,Industrial Engineering Technicians
45,42,53-7011.00,Conveyor Operators and Tenders
45,42,19-4011.02,Food Science Technicians
45,42,29-2052.00,Pharmacy Technicians
45,42,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
45,41,27-3021.00,Broadcast News Analysts
45,41,29-2021.00,Dental Hygienists
45,41,51-9122.00,"Painters, Transportation Equipment"
45,40,35-3031.00,Waiters and Waitresses
45,39,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
45,38,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
45,36,51-9031.00,"Cutters and Trimmers, Hand"
45,30,35-3041.00,"Food Servers, Nonrestaurant"
44,56,13-1041.01,Environmental Compliance Inspectors
44,52,27-4021.00,Photographers
44,51,27-4011.00,Audio and Video Equipment Technicians
44,50,17-3027.01,Automotive Engineering Technicians
44,50,15-2021.00,Mathematicians
44,49,17-3011.02,Civil Drafters
44,48,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
44,47,15-1131.00,Computer Programmers
44,47,29-1071.00,Physician Assistants
44,47,33-3021.02,Police Identification and Records Officers
44,44,27-2042.02,"Musicians, Instrumental"
44,44,37-3013.00,Tree Trimmers and Pruners
44,43,53-6031.00,Automotive and Watercraft Service Attendants
44,43,43-5061.00,"Production, Planning, and Expediting Clerks"
44,42,13-1199.01,Energy Auditors
44,41,53-4012.00,Locomotive Firers
44,39,47-2044.00,Tile and Marble Setters
44,38,47-5042.00,Mine Cutting and Channeling Machine Operators
44,38,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
44,37,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
44,36,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
44,36,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
44,35,13-1074.00,Farm Labor Contractors
44,35,53-7041.00,Hoist and Winch Operators
44,33,39-9011.00,Childcare Workers
44,33,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
44,30,51-4071.00,Foundry Mold and Coremakers
43,55,17-3029.11,Nanotechnology Engineering Technologists
43,55,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
43,51,17-2141.00,Mechanical Engineers
43,50,29-2092.00,Hearing Aid Specialists
43,50,17-3029.08,Photonics Technicians
43,47,13-1041.02,Licensing Examiners and Inspectors
43,46,43-6011.00,Executive Secretaries and Executive Administrative Assistants
43,45,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
43,45,47-2211.00,Sheet Metal Workers
43,44,51-4111.00,Tool and Die Makers
43,43,29-1081.00,Podiatrists
43,42,39-4011.00,Embalmers
43,42,39-5094.00,Skincare Specialists
43,41,19-1031.03,Park Naturalists
43,39,53-3021.00,"Bus Drivers, Transit and Intercity"
43,38,47-2031.01,Construction Carpenters
43,38,51-6011.00,Laundry and Dry-Cleaning Workers
43,38,31-9011.00,Massage Therapists
43,37,33-9011.00,Animal Control Workers
43,37,47-2073.00,Operating Engineers and Other Construction Equipment Operators
43,37,49-9052.00,Telecommunications Line Installers and Repairers
43,36,47-2011.00,Boilermakers
43,33,51-9194.00,Etchers and Engravers
43,33,25-9041.00,Teacher Assistants
43,31,53-7031.00,Dredge Operators
43,31,51-9123.00,"Painting, Coating, and Decorating Workers"
42,56,27-2041.04,Music Composers and Arrangers
42,54,15-1199.07,Data Warehousing Specialists
42,52,17-2199.07,Photonics Engineers
42,51,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
42,50,17-2199.06,Microsystems Engineers
42,49,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
42,49,29-1131.00,Veterinarians
42,46,53-3031.00,Driver/Sales Workers
42,46,11-9199.10,Wind Energy Project Managers
42,45,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
42,43,15-1122.00,Information Security Analysts
42,43,45-4023.00,Log Graders and Scalers
42,41,35-2015.00,"Cooks, Short Order"
42,40,45-2011.00,Agricultural Inspectors
42,40,29-2031.00,Cardiovascular Technologists and Technicians
42,40,49-2097.00,Electronic Home Entertainment Equipment Installers and Repairers
42,40,43-4171.00,Receptionists and Information Clerks
42,39,35-3022.01,Baristas
42,36,51-9151.00,Photographic Process Workers and Processing Machine Operators
42,34,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
42,34,47-5041.00,Continuous Mining Machine Operators
41,58,19-2041.01,Climate Change Analysts
41,54,15-2031.00,Operations Research Analysts
41,54,19-1023.00,Zoologists and Wildlife Biologists
41,51,49-2021.01,Radio Mechanics
41,47,11-2011.00,Advertising and Promotions Managers
41,47,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
41,46,47-2041.00,Carpet Installers
41,45,13-1031.01,"Claims Examiners, Property and Casualty Insurance"
41,45,13-2082.00,Tax Preparers
41,44,19-4099.03,Remote Sensing Technicians
41,44,41-3041.00,Travel Agents
41,44,29-1069.12,Urologists
41,43,19-4041.01,Geophysical Data Technicians
41,41,39-3092.00,Costume Attendants
41,40,47-2152.02,Plumbers
41,40,43-3071.00,Tellers
41,38,49-9031.00,Home Appliance Repairers
41,37,43-4151.00,Order Clerks
41,36,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
41,35,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
41,35,39-3011.00,Gaming Dealers
41,34,41-9011.00,Demonstrators and Product Promoters
41,33,51-2031.00,Engine and Other Machine Assemblers
41,28,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
41,27,51-2092.00,Team Assemblers
40,50,43-9111.01,Bioinformatics Technicians
40,49,13-2099.01,Financial Quantitative Analysts
40,47,17-3029.03,Electromechanical Engineering Technologists
40,46,13-2053.00,Insurance Underwriters
40,44,15-1133.00,"Software Developers, Systems Software"
40,43,23-1022.00,"Arbitrators, Mediators, and Conciliators"
40,43,19-2041.00,"Environmental Scientists and Specialists, Including Health"
40,43,17-2199.05,Mechatronics Engineers
40,42,13-1041.04,Government Property Inspectors and Investigators
40,41,49-9043.00,"Maintenance Workers, Machinery"
40,41,49-9097.00,Signal and Track Switch Repairers
40,40,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
40,40,51-9081.00,Dental Laboratory Technicians
40,40,43-5011.01,Freight Forwarders
40,39,47-5021.00,"Earth Drillers, Except Oil and Gas"
40,39,53-4031.00,Railroad Conductors and Yardmasters
40,38,47-2152.01,Pipe Fitters and Steamfitters
40,37,43-5051.00,Postal Service Clerks
40,36,39-2021.00,Nonfarm Animal Caretakers
40,35,39-3012.00,Gaming and Sports Book Writers and Runners
40,34,43-9071.00,"Office Machine Operators, Except Computer"
40,32,25-4013.00,Museum Technicians and Conservators
40,30,49-2098.00,Security and Fire Alarm Systems Installers
40,27,51-9121.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
40,26,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
39,53,15-1141.00,Database Administrators
39,46,15-1142.00,Network and Computer Systems Administrators
39,45,13-1041.03,Equal Opportunity Representatives and Officers
39,44,43-9021.00,Data Entry Keyers
39,42,19-2031.00,Chemists
39,42,51-9082.00,Medical Appliance Technicians
39,41,39-5093.00,Shampooers
39,40,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
39,40,33-9021.00,Private Detectives and Investigators
39,37,49-3091.00,Bicycle Repairers
39,37,43-5011.00,Cargo and Freight Agents
39,35,41-3011.00,Advertising Sales Agents
39,35,11-9013.02,Farm and Ranch Managers
39,35,51-3092.00,Food Batchmakers
39,35,29-2099.06,Radiologic Technicians
39,34,51-6092.00,Fabric and Apparel Patternmakers
39,34,51-4062.00,"Patternmakers, Metal and Plastic"
39,34,43-3061.00,Procurement Clerks
39,31,43-3041.00,Gaming Cage Workers
39,31,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
38,42,15-1134.00,Web Developers
38,41,27-1024.00,Graphic Designers
38,40,35-2011.00,"Cooks, Fast Food"
38,40,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
38,39,41-3099.01,Energy Brokers
38,38,51-9191.00,Adhesive Bonding Machine Operators and Tenders
38,37,19-4041.02,Geological Sample Test Technicians
38,37,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
38,35,43-4021.00,Correspondence Clerks
38,33,49-9071.00,"Maintenance and Repair Workers, General"
38,33,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
38,33,37-2021.00,Pest Control Workers
38,32,43-4131.00,Loan Interviewers and Clerks
38,32,51-4061.00,"Model Makers, Metal and Plastic"
38,32,47-2221.00,Structural Iron and Steel Workers
38,31,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
38,30,43-5081.04,"Order Fillers, Wholesale and Retail Sales"
38,29,43-3011.00,Bill and Account Collectors
38,28,41-2031.00,Retail Salespersons
38,27,47-3012.00,Helpers--Carpenters
37,49,15-1152.00,Computer Network Support Specialists
37,46,13-2031.00,Budget Analysts
37,42,19-4061.00,Social Science Research Assistants
37,41,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
37,39,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
37,39,51-6051.00,"Sewers, Hand"
37,38,47-2081.00,Drywall and Ceiling Tile Installers
37,37,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
37,37,51-9197.00,Tire Builders
37,34,47-2043.00,Floor Sanders and Finishers
37,33,37-2012.00,Maids and Housekeeping Cleaners
37,33,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
37,30,47-2142.00,Paperhangers
37,29,53-7033.00,"Loading Machine Operators, Underground Mining"
37,29,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
37,28,39-9021.00,Personal Care Aides
37,28,53-7081.00,Refuse and Recyclable Material Collectors
37,27,49-9093.00,"Fabric Menders, Except Garment"
37,27,51-3023.00,Slaughterers and Meat Packers
37,25,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
37,20,45-2092.02,"Farmworkers and Laborers, Crop"
36,47,17-2071.00,Electrical Engineers
36,46,23-1011.00,Lawyers
36,46,19-2012.00,Physicists
36,42,17-3023.01,Electronics Engineering Technicians
36,37,17-3022.00,Civil Engineering Technicians
36,37,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
36,36,51-8092.00,Gas Plant Operators
36,35,43-4061.00,"Eligibility Interviewers, Government Programs"
36,35,51-9071.01,Jewelers
36,35,49-9011.00,Mechanical Door Repairers
36,34,49-3023.02,Automotive Specialty Technicians
36,34,33-9091.00,Crossing Guards
36,34,43-6013.00,Medical Secretaries
36,34,51-7031.00,"Model Makers, Wood"
36,33,47-5071.00,"Roustabouts, Oil and Gas"
36,31,53-4041.00,Subway and Streetcar Operators
36,30,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
36,30,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
36,29,51-9195.07,Molding and Casting Workers
36,29,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
36,28,51-8091.00,Chemical Plant and System Operators
36,28,51-9198.00,Helpers--Production Workers
36,27,53-3041.00,Taxi Drivers and Chauffeurs
36,24,51-2093.00,Timing Device Assemblers and Adjusters
35,50,17-3021.00,Aerospace Engineering and Operations Technicians
35,41,13-2041.00,Credit Analysts
35,38,17-2121.02,Marine Architects
35,36,47-2061.00,Construction Laborers
35,36,51-4041.00,Machinists
35,36,41-3031.01,"Sales Agents, Securities and Commodities"
35,34,47-2121.00,Glaziers
35,34,43-6012.00,Legal Secretaries
35,34,47-2072.00,Pile-Driver Operators
35,25,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
34,37,43-4041.02,Credit Checkers
34,37,17-3025.00,Environmental Engineering Technicians
34,36,43-3021.02,"Billing, Cost, and Rate Clerks"
34,34,17-3013.00,Mechanical Drafters
34,34,43-4031.02,Municipal Clerks
34,34,13-1199.06,Online Merchants
34,34,39-7011.00,Tour Guides and Escorts
34,32,27-4032.00,Film and Video Editors
34,31,31-9091.00,Dental Assistants
34,29,51-2023.00,Electromechanical Equipment Assemblers
34,28,39-5092.00,Manicurists and Pedicurists
34,28,49-9096.00,Riggers
34,27,43-5081.03,"Stock Clerks- Stockroom, Warehouse, or Storage Yard"
34,26,49-3052.00,Motorcycle Mechanics
34,26,51-6031.00,Sewing Machine Operators
33,41,19-4092.00,Forensic Science Technicians
33,39,15-1111.00,Computer and Information Research Scientists
33,38,19-4061.01,City and Regional Planning Aides
33,37,41-4011.07,Solar Sales Representatives and Assessors
33,35,51-7032.00,"Patternmakers, Wood"
33,34,33-3011.00,Bailiffs
33,34,15-1151.00,Computer User Support Specialists
33,34,23-2093.00,"Title Examiners, Abstractors, and Searchers"
33,33,47-4011.00,Construction and Building Inspectors
33,32,43-2011.00,"Switchboard Operators, Including Answering Service"
33,31,49-3051.00,Motorboat Mechanics and Service Technicians
33,29,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
33,29,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
33,29,19-4099.01,Quality Control Analysts
33,28,45-3021.00,Hunters and Trappers
33,28,53-7063.00,Machine Feeders and Offbearers
33,27,53-6061.00,"Transportation Attendants, Except Flight Attendants"
32,40,39-3091.00,Amusement and Recreation Attendants
32,38,43-4031.01,Court Clerks
32,35,43-4071.00,File Clerks
32,34,43-4031.03,License Clerks
32,33,13-1032.00,"Insurance Appraisers, Auto Damage"
32,32,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
32,30,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
32,30,43-9022.00,Word Processors and Typists
32,29,49-3041.00,Farm Equipment Mechanics and Service Technicians
31,37,51-9195.05,"Potters, Manufacturing"
31,37,41-3031.03,Securities and Commodities Traders
31,36,27-2011.00,Actors
31,34,13-2021.02,"Appraisers, Real Estate"
31,34,51-9083.00,Ophthalmic Laboratory Technicians
31,33,45-3011.00,Fishers and Related Fishing Workers
31,32,43-9041.01,Insurance Claims Clerks
31,32,43-5041.00,"Meter Readers, Utilities"
31,31,53-6051.08,Freight and Cargo Inspectors
31,31,53-3033.00,Light Truck or Delivery Services Drivers
31,29,17-3012.01,Electronic Drafters
31,29,49-9041.00,Industrial Machinery Mechanics
31,29,29-2071.00,Medical Records and Health Information Technicians
31,28,17-3031.02,Mapping Technicians
31,28,43-9061.00,"Office Clerks, General"
31,27,53-3022.00,"Bus Drivers, School or Special Client"
31,25,39-3021.00,Motion Picture Projectionists
31,23,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
31,23,27-2042.01,Singers
31,22,51-6042.00,Shoe Machine Operators and Tenders
31,Not available,45-2021.00,Animal Breeders
30,37,43-3021.01,Statement Clerks
30,32,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
30,31,17-1021.00,Cartographers and Photogrammetrists
30,31,23-2011.00,Paralegals and Legal Assistants
30,27,53-2031.00,Flight Attendants
30,25,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
30,25,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
30,22,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
30,21,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
29,33,27-3022.00,Reporters and Correspondents
29,30,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
29,30,17-3029.07,Mechanical Engineering Technologists
29,30,47-2082.00,Tapers
29,29,43-3051.00,Payroll and Timekeeping Clerks
29,28,51-9071.06,Gem and Diamond Workers
29,26,27-3012.00,Public Address System and Other Announcers
29,22,53-6021.00,Parking Lot Attendants
28,32,27-1021.00,Commercial and Industrial Designers
28,32,27-4013.00,Radio Operators
28,30,43-4011.00,Brokerage Clerks
28,30,47-5051.00,"Rock Splitters, Quarry"
28,29,17-3012.02,Electrical Drafters
28,29,13-2071.01,Loan Counselors
28,25,51-7011.00,Cabinetmakers and Bench Carpenters
28,23,51-5112.00,Printing Press Operators
28,22,27-2031.00,Dancers
27,36,17-3011.01,Architectural Drafters
27,32,27-1012.00,Craft Artists
27,30,41-3021.00,Insurance Sales Agents
27,26,53-6041.00,Traffic Technicians
26,38,53-5022.00,Motorboat Operators
26,36,17-2072.00,"Electronics Engineers, Except Computer"
26,27,13-1031.02,"Insurance Adjusters, Examiners, and Investigators"
26,24,51-4121.07,Solderers and Brazers
26,21,53-7111.00,Mine Shuttle Car Operators
25,26,25-4031.00,Library Technicians
25,25,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
25,25,51-2041.00,Structural Metal Fabricators and Fitters
25,23,53-7061.00,Cleaners of Vehicles and Equipment
25,22,41-9041.00,Telemarketers
24,27,49-9061.00,Camera and Photographic Equipment Repairers
24,22,43-4111.00,"Interviewers, Except Eligibility and Loan"
24,22,27-3042.00,Technical Writers
24,21,51-9071.07,Precious Metal Workers
24,20,39-5011.00,Barbers
23,26,19-4021.00,Biological Technicians
23,23,27-1023.00,Floral Designers
23,23,45-2092.01,Nursery Workers
23,19,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
22,23,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
22,21,43-5052.00,Postal Service Mail Carriers
22,20,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
22,19,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
22,Not available,51-6041.00,Shoe and Leather Workers and Repairers
20,29,23-1012.00,Judicial Law Clerks
20,26,13-2051.00,Financial Analysts
20,23,43-9041.02,Insurance Policy Processing Clerks
20,20,29-1199.01,Acupuncturists
20,17,31-9094.00,Medical Transcriptionists
19,28,27-3043.05,"Poets, Lyricists and Creative Writers"
19,20,49-3022.00,Automotive Glass Installers and Repairers
19,20,35-2013.00,"Cooks, Private Household"
18,16,23-2091.00,Court Reporters
18,Not available,49-9064.00,Watch Repairers
17,14,45-4021.00,Fallers
14,Not available,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
10,Not available,43-5021.00,Couriers and Messengers
7,Not available,43-9081.00,Proofreaders and Copy Markers
5,Not available,41-9012.00,Models
4,7,15-2091.00,Mathematical Technicians
