Importance,Level,Code,Occupation
42,40,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
42,40,51-4062.00,"Patternmakers, Metal and Plastic"
42,40,49-3093.00,Tire Repairers and Changers
42,39,35-3041.00,"Food Servers, Nonrestaurant"
42,34,39-1013.00,First-Line Supervisors of Gambling Services Workers
42,28,31-1131.00,Nursing Assistants
41,45,27-2012.00,Producers and Directors
41,43,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
41,42,47-2021.00,Brickmasons and Blockmasons
41,42,17-3013.00,Mechanical Drafters
41,42,29-2056.00,Veterinary Technologists and Technicians
41,41,51-9151.00,Photographic Process Workers and Processing Machine Operators
41,40,47-5041.00,Continuous Mining Machine Operators
41,40,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
41,40,17-3031.00,Surveying and Mapping Technicians
41,39,43-4051.00,Customer Service Representatives
41,39,49-9041.00,Industrial Machinery Mechanics
41,39,53-7064.00,"Packers and Packagers, Hand"
41,38,27-3091.00,Interpreters and Translators
41,38,47-2073.00,Operating Engineers and Other Construction Equipment Operators
41,38,29-2099.05,Ophthalmic Medical Technologists
41,38,25-2011.00,"Preschool Teachers, Except Special Education"
41,37,29-2055.00,Surgical Technologists
41,36,47-4031.00,Fence Erectors
41,35,41-3021.00,Insurance Sales Agents
41,33,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
41,33,51-4051.00,Metal-Refining Furnace Operators and Tenders
41,28,49-3043.00,Rail Car Repairers
41,24,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
40,44,13-2041.00,Credit Analysts
40,42,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
40,41,33-3031.00,Fish and Game Wardens
40,41,51-9082.00,Medical Appliance Technicians
40,41,29-2033.00,Nuclear Medicine Technologists
40,40,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
40,39,51-8099.01,Biofuels Processing Technicians
40,39,51-2031.00,Engine and Other Machine Assemblers
40,39,51-6092.00,Fabric and Apparel Patternmakers
40,38,53-1041.00,Aircraft Cargo Handling Supervisors
40,38,51-9161.00,Computer Numerically Controlled Tool Operators
40,37,51-4041.00,Machinists
40,36,49-9051.00,Electrical Power-Line Installers and Repairers
40,36,31-1121.00,Home Health Aides
40,36,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
40,36,33-9093.00,Transportation Security Screeners
40,34,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
40,33,43-4021.00,Correspondence Clerks
40,32,41-9011.00,Demonstrators and Product Promoters
40,32,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
40,31,51-2061.00,Timing Device Assemblers and Adjusters
40,25,35-3023.00,Fast Food and Counter Workers
40,25,27-1026.00,Merchandise Displayers and Window Trimmers
39,49,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
39,44,41-3041.00,Travel Agents
39,43,45-4011.00,Forest and Conservation Workers
39,42,51-6093.00,Upholsterers
39,41,25-1063.00,"Economics Teachers, Postsecondary"
39,40,43-3071.00,Tellers
39,39,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
39,39,53-6031.00,Automotive and Watercraft Service Attendants
39,39,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
39,36,43-5011.01,Freight Forwarders
39,35,47-2051.00,Cement Masons and Concrete Finishers
39,35,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
39,35,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
39,34,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
39,34,31-1132.00,Orderlies
39,33,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
39,33,31-9099.01,Speech-Language Pathology Assistants
39,32,47-2053.00,Terrazzo Workers and Finishers
39,31,39-1022.00,First-Line Supervisors of Personal Service Workers
39,30,39-3092.00,Costume Attendants
39,28,51-6011.00,Laundry and Dry-Cleaning Workers
39,22,51-3093.00,Food Cooking Machine Operators and Tenders
38,45,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
38,43,11-3051.01,Quality Control Systems Managers
38,41,29-2011.02,Cytotechnologists
38,40,29-1215.00,Family Medicine Physicians
38,39,33-9021.00,Private Detectives and Investigators
38,37,49-3021.00,Automotive Body and Related Repairers
38,37,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers"
38,37,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
38,37,45-2041.00,"Graders and Sorters, Agricultural Products"
38,36,45-2091.00,Agricultural Equipment Operators
38,36,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
38,36,39-5092.00,Manicurists and Pedicurists
38,36,43-5031.00,Public Safety Telecommunicators
38,35,53-5011.00,Sailors and Marine Oilers
38,34,51-2092.00,Team Assemblers
38,33,43-5011.00,Cargo and Freight Agents
38,33,37-2021.00,Pest Control Workers
38,32,33-9032.00,Security Guards
38,31,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
38,31,39-5093.00,Shampooers
38,30,47-2011.00,Boilermakers
38,30,53-6011.00,Bridge and Lock Tenders
38,30,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
37,45,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
37,38,27-3011.00,Broadcast Announcers and Radio Disc Jockeys
37,37,35-3031.00,Waiters and Waitresses
37,35,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
37,34,39-2021.00,Animal Caretakers
37,34,51-2021.00,"Coil Winders, Tapers, and Finishers"
37,34,49-9071.00,"Maintenance and Repair Workers, General"
37,34,53-5031.00,Ship Engineers
37,33,49-3051.00,Motorboat Mechanics and Service Technicians
37,32,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
37,31,53-3052.00,"Bus Drivers, Transit and Intercity"
37,31,53-7021.00,Crane and Tower Operators
37,30,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
37,29,41-2021.00,Counter and Rental Clerks
37,29,31-2022.00,Physical Therapist Aides
37,28,43-2011.00,"Switchboard Operators, Including Answering Service"
37,25,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
37,24,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
36,46,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
36,44,27-1027.00,Set and Exhibit Designers
36,38,53-2021.00,Air Traffic Controllers
36,38,19-4051.00,Nuclear Technicians
36,37,47-2072.00,Pile Driver Operators
36,35,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
36,34,47-2031.00,Carpenters
36,34,47-2111.00,Electricians
36,34,53-7081.00,Refuse and Recyclable Material Collectors
36,33,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
36,33,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
36,32,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
36,32,51-5113.00,Print Binding and Finishing Workers
36,31,49-9061.00,Camera and Photographic Equipment Repairers
36,31,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
36,30,43-3021.00,Billing and Posting Clerks
36,29,39-9011.00,Childcare Workers
36,29,39-9011.01,Nannies
36,28,53-7071.00,Gas Compressor and Gas Pumping Station Operators
36,Not available,23-1012.00,Judicial Law Clerks
35,37,51-6051.00,"Sewers, Hand"
35,36,51-9194.00,Etchers and Engravers
35,35,47-5023.00,"Earth Drillers, Except Oil and Gas"
35,34,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
35,33,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
35,32,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
35,32,49-9031.00,Home Appliance Repairers
35,29,47-3013.00,Helpers--Electricians
35,27,39-5011.00,Barbers
35,26,47-5011.00,"Derrick Operators, Oil and Gas"
35,26,51-3092.00,Food Batchmakers
35,26,47-2151.00,Pipelayers
34,49,11-9121.01,Clinical Research Coordinators
34,41,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
34,38,13-1199.06,Online Merchants
34,37,49-9097.00,Signal and Track Switch Repairers
34,36,35-2014.00,"Cooks, Restaurant"
34,36,11-9051.00,Food Service Managers
34,36,27-3023.00,"News Analysts, Reporters, and Journalists"
34,36,47-2161.00,Plasterers and Stucco Masons
34,35,53-4011.00,Locomotive Engineers
34,35,23-2011.00,Paralegals and Legal Assistants
34,33,49-2098.00,Security and Fire Alarm Systems Installers
34,30,35-2015.00,"Cooks, Short Order"
34,29,29-2034.00,Radiologic Technologists and Technicians
34,29,47-2181.00,Roofers
34,28,41-2011.00,Cashiers
34,28,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
34,26,49-9096.00,Riggers
34,26,43-2021.00,Telephone Operators
33,38,27-4031.00,"Camera Operators, Television, Video, and Film"
33,36,11-2011.00,Advertising and Promotions Managers
33,36,35-2011.00,"Cooks, Fast Food"
33,33,49-3041.00,Farm Equipment Mechanics and Service Technicians
33,31,43-6011.00,Executive Secretaries and Executive Administrative Assistants
33,31,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
33,29,47-2041.00,Carpet Installers
33,29,47-2211.00,Sheet Metal Workers
33,26,43-4031.00,"Court, Municipal, and License Clerks"
32,37,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
32,36,29-2031.00,Cardiovascular Technologists and Technicians
32,32,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
32,32,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
32,32,23-2093.00,"Title Examiners, Abstractors, and Searchers"
32,31,51-9081.00,Dental Laboratory Technicians
32,31,19-1031.03,Park Naturalists
32,31,47-2044.00,Tile and Stone Setters
32,29,33-3021.02,Police Identification and Records Officers
32,29,47-2171.00,Reinforcing Iron and Rebar Workers
32,28,43-9021.00,Data Entry Keyers
32,27,51-8091.00,Chemical Plant and System Operators
32,27,51-4071.00,Foundry Mold and Coremakers
32,27,37-3013.00,Tree Trimmers and Pruners
32,26,33-9091.00,Crossing Guards and Flaggers
32,25,43-4141.00,New Accounts Clerks
32,23,41-2031.00,Retail Salespersons
31,34,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
31,34,43-3061.00,Procurement Clerks
31,33,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
31,29,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
31,28,43-4011.00,Brokerage Clerks
31,28,53-7065.00,Stockers and Order Fillers
31,27,51-2023.00,Electromechanical Equipment Assemblers
31,26,35-3023.01,Baristas
31,25,43-3011.00,Bill and Account Collectors
31,25,43-4061.00,"Eligibility Interviewers, Government Programs"
31,25,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
31,23,51-9198.00,Helpers--Production Workers
30,31,47-2082.00,Tapers
30,28,43-5041.00,"Meter Readers, Utilities"
30,28,43-9071.00,"Office Machine Operators, Except Computer"
30,28,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
30,27,43-9022.00,Word Processors and Typists
30,26,47-2121.00,Glaziers
30,26,39-3021.00,Motion Picture Projectionists
30,26,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
30,25,53-3033.00,Light Truck Drivers
30,25,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
30,25,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
30,22,53-2031.00,Flight Attendants
30,21,53-3031.00,Driver/Sales Workers
30,21,39-3011.00,Gambling Dealers
30,21,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
30,21,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
30,Not available,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
29,40,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
29,29,27-1023.00,Floral Designers
29,29,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
29,29,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
29,28,19-4099.01,Quality Control Analysts
29,26,49-3022.00,Automotive Glass Installers and Repairers
29,26,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
29,25,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
29,24,53-4031.00,Railroad Conductors and Yardmasters
29,24,51-6031.00,Sewing Machine Operators
29,23,43-9041.00,Insurance Claims and Policy Processing Clerks
29,16,53-7031.00,Dredge Operators
29,Not available,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
28,32,19-4021.00,Biological Technicians
28,32,53-5022.00,Motorboat Operators
28,28,43-3051.00,Payroll and Timekeeping Clerks
28,26,53-7041.00,Hoist and Winch Operators
28,26,53-7063.00,Machine Feeders and Offbearers
28,25,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
28,25,51-9083.00,Ophthalmic Laboratory Technicians
28,21,47-5051.00,"Rock Splitters, Quarry"
27,30,27-2042.00,Musicians and Singers
27,28,39-4011.00,Embalmers
27,27,35-2013.00,"Cooks, Private Household"
27,26,17-3012.00,Electrical and Electronics Drafters
27,25,49-9064.00,Watch and Clock Repairers
27,24,51-7031.00,"Model Makers, Wood"
27,19,51-9191.00,Adhesive Bonding Machine Operators and Tenders
27,17,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
27,Not available,51-9123.00,"Painting, Coating, and Decorating Workers"
27,Not available,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
26,28,45-3031.00,Fishing and Hunting Workers
26,27,51-9071.00,Jewelers and Precious Stone and Metal Workers
26,22,43-4121.00,"Library Assistants, Clerical"
26,22,51-3023.00,Slaughterers and Meat Packers
26,20,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
26,19,47-2221.00,Structural Iron and Steel Workers
25,29,53-7062.04,Recycling and Reclamation Workers
25,28,43-4071.00,File Clerks
25,27,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
25,26,47-2081.00,Drywall and Ceiling Tile Installers
25,24,51-9141.00,Semiconductor Processing Technicians
25,19,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
25,17,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
24,29,43-4131.00,Loan Interviewers and Clerks
24,25,39-3012.00,Gambling and Sports Book Writers and Runners
24,25,51-8092.00,Gas Plant Operators
24,24,51-6041.00,Shoe and Leather Workers and Repairers
24,23,51-7032.00,"Patternmakers, Wood"
24,22,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
24,19,47-5071.00,"Roustabouts, Oil and Gas"
24,19,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
24,Not available,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
23,25,51-9071.06,Gem and Diamond Workers
23,24,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
23,24,53-4041.00,Subway and Streetcar Operators
23,20,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
23,19,39-3091.00,Amusement and Recreation Attendants
23,17,53-6021.00,Parking Attendants
23,17,31-1122.00,Personal Care Aides
23,17,51-6042.00,Shoe Machine Operators and Tenders
23,16,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
22,24,47-2142.00,Paperhangers
22,21,39-7011.00,Tour Guides and Escorts
22,20,37-2012.00,Maids and Housekeeping Cleaners
22,18,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
22,17,43-3041.00,Gambling Cage Workers
22,14,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
22,Not available,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
22,Not available,31-9094.00,Medical Transcriptionists
21,20,51-2041.00,Structural Metal Fabricators and Fitters
21,19,25-4031.00,Library Technicians
21,Not available,53-6061.00,Passenger Attendants
20,24,27-2011.00,Actors
20,24,27-2031.00,Dancers
20,19,51-3011.00,Bakers
20,16,53-7061.00,Cleaners of Vehicles and Equipment
20,15,43-5052.00,Postal Service Mail Carriers
20,Not available,13-1074.00,Farm Labor Contractors
19,22,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
19,22,41-9041.00,Telemarketers
19,18,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
19,17,47-3012.00,Helpers--Carpenters
19,16,27-3092.00,Court Reporters and Simultaneous Captioners
18,22,27-3043.05,"Poets, Lyricists and Creative Writers"
18,15,43-4171.00,Receptionists and Information Clerks
18,14,51-7011.00,Cabinetmakers and Bench Carpenters
17,17,43-6012.00,Legal Secretaries and Administrative Assistants
17,16,27-1012.00,Craft Artists
17,16,43-9061.00,"Office Clerks, General"
17,14,37-3011.00,Landscaping and Groundskeeping Workers
16,18,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
16,17,41-9012.00,Models
16,16,43-5021.00,Couriers and Messengers
15,16,45-4021.00,Fallers
11,11,51-9195.05,"Potters, Manufacturing"
10,Not available,43-9081.00,Proofreaders and Copy Markers
