Importance,Level,Code,Occupation
22,14,37-2021.00,Pest Control Workers
22,13,41-2011.00,Cashiers
22,Not available,17-3011.01,Architectural Drafters
22,Not available,51-8091.00,Chemical Plant and System Operators
22,Not available,11-9081.00,Lodging Managers
22,Not available,15-1132.00,"Software Developers, Applications"
21,31,15-1199.02,Computer Systems Engineers/Architects
21,30,19-2012.00,Physicists
21,27,11-9041.00,Architectural and Engineering Managers
21,23,25-1041.00,"Agricultural Sciences Teachers, Postsecondary"
21,23,15-1121.01,Informatics Nurse Specialists
21,23,17-2121.02,Marine Architects
21,22,13-1081.00,Logisticians
21,22,17-2171.00,Petroleum Engineers
21,21,11-9199.07,Security Managers
21,21,43-5081.01,"Stock Clerks, Sales Floor"
21,21,43-2011.00,"Switchboard Operators, Including Answering Service"
21,20,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
21,20,51-9071.07,Precious Metal Workers
21,19,29-2052.00,Pharmacy Technicians
21,18,33-3021.03,Criminal Investigators and Special Agents
21,18,19-3093.00,Historians
21,18,11-3071.01,Transportation Managers
21,17,29-1141.01,Acute Care Nurses
21,17,13-2021.01,Assessors
21,17,39-9041.00,Residential Advisors
21,16,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators
21,15,51-6092.00,Fabric and Apparel Patternmakers
21,12,43-3021.02,"Billing, Cost, and Rate Clerks"
21,11,21-2011.00,Clergy
21,Not available,43-4131.00,Loan Interviewers and Clerks
21,Not available,51-9199.01,Recycling and Reclamation Workers
21,Not available,51-3023.00,Slaughterers and Meat Packers
20,26,25-1052.00,"Chemistry Teachers, Postsecondary"
20,26,17-2051.00,Civil Engineers
20,24,27-1012.00,Craft Artists
20,22,29-1071.00,Physician Assistants
20,21,19-2021.00,Atmospheric and Space Scientists
20,21,47-2041.00,Carpet Installers
20,20,49-3022.00,Automotive Glass Installers and Repairers
20,20,25-1122.00,"Communications Teachers, Postsecondary"
20,20,43-6012.00,Legal Secretaries
20,20,41-3031.03,Securities and Commodities Traders
20,19,29-1011.00,Chiropractors
20,18,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
20,18,39-1011.00,Gaming Supervisors
20,18,29-1199.05,Orthoptists
20,18,29-1051.00,Pharmacists
20,17,47-2152.01,Pipe Fitters and Steamfitters
20,16,25-1191.00,Graduate Teaching Assistants
20,16,29-9099.01,Midwives
20,16,13-2082.00,Tax Preparers
20,15,43-4051.00,Customer Service Representatives
20,14,53-3033.00,Light Truck or Delivery Services Drivers
20,14,43-4171.00,Receptionists and Information Clerks
20,13,33-3012.00,Correctional Officers and Jailers
20,11,31-2021.00,Physical Therapist Assistants
20,Not available,27-1021.00,Commercial and Industrial Designers
20,Not available,53-6061.00,"Transportation Attendants, Except Flight Attendants"
19,24,19-1011.00,Animal Scientists
19,23,17-3029.05,Industrial Engineering Technologists
19,23,15-1133.00,"Software Developers, Systems Software"
19,22,15-1199.05,Geographic Information Systems Technicians
19,21,13-1041.01,Environmental Compliance Inspectors
19,20,43-4071.00,File Clerks
19,20,17-3013.00,Mechanical Drafters
19,19,53-7063.00,Machine Feeders and Offbearers
19,18,43-5021.00,Couriers and Messengers
19,18,53-7031.00,Dredge Operators
19,18,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
19,18,51-7031.00,"Model Makers, Wood"
19,18,33-3021.01,Police Detectives
19,18,43-3061.00,Procurement Clerks
19,18,41-9022.00,Real Estate Sales Agents
19,17,11-9039.02,Fitness and Wellness Coordinators
19,15,19-3031.02,Clinical Psychologists
19,15,47-2132.00,"Insulation Workers, Mechanical"
19,14,19-1042.00,"Medical Scientists, Except Epidemiologists"
19,13,49-9093.00,"Fabric Menders, Except Garment"
19,11,41-9011.00,Demonstrators and Product Promoters
19,Not available,29-1069.11,Sports Medicine Physicians
18,23,53-1021.01,Recycling Coordinators
18,20,19-1029.03,Geneticists
18,20,51-4193.00,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic"
18,19,11-3071.03,Logistics Managers
18,18,53-3021.00,"Bus Drivers, Transit and Intercity"
18,18,25-4021.00,Librarians
18,18,29-1131.00,Veterinarians
18,18,17-2081.01,Water/Wastewater Engineers
18,17,47-2081.00,Drywall and Ceiling Tile Installers
18,17,41-3041.00,Travel Agents
18,17,51-6093.00,Upholsterers
18,16,11-9161.00,Emergency Management Directors
18,16,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
18,14,29-1069.01,Allergists and Immunologists
18,14,13-2072.00,Loan Officers
18,13,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors
18,9,53-6021.00,Parking Lot Attendants
18,Not available,33-9011.00,Animal Control Workers
18,Not available,35-2011.00,"Cooks, Fast Food"
18,Not available,53-3031.00,Driver/Sales Workers
17,23,15-1199.11,Video Game Designers
17,22,11-9131.00,Postmasters and Mail Superintendents
17,22,11-9121.02,Water Resource Specialists
17,21,15-1134.00,Web Developers
17,20,51-7032.00,"Patternmakers, Wood"
17,20,51-4121.07,Solderers and Brazers
17,19,43-6011.00,Executive Secretaries and Executive Administrative Assistants
17,19,25-9021.00,Farm and Home Management Advisors
17,18,19-3091.02,Archeologists
17,18,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
17,18,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
17,18,47-2142.00,Paperhangers
17,17,13-1199.03,Customs Brokers
17,17,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
17,15,47-2031.01,Construction Carpenters
17,15,43-5081.02,Marking Clerks
17,Not relevant,17-3022.00,Civil Engineering Technicians
17,Not available,43-4021.00,Correspondence Clerks
17,Not available,19-1031.02,Range Managers
17,Not available,39-5093.00,Shampooers
17,Not available,39-1021.01,Spa Managers
17,Not available,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
16,26,17-2141.00,Mechanical Engineers
16,20,19-3091.01,Anthropologists
16,20,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
16,19,41-9031.00,Sales Engineers
16,18,47-4011.00,Construction and Building Inspectors
16,18,11-9141.00,"Property, Real Estate, and Community Association Managers"
16,17,15-1199.01,Software Quality Assurance Engineers and Testers
16,16,13-2021.02,"Appraisers, Real Estate"
16,16,33-9032.00,Security Guards
16,15,27-3021.00,Broadcast News Analysts
16,15,53-7061.00,Cleaners of Vehicles and Equipment
16,15,43-5081.03,"Stock Clerks- Stockroom, Warehouse, or Storage Yard"
16,15,17-2051.01,Transportation Engineers
16,14,31-1014.00,Nursing Assistants
16,14,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
16,13,31-1015.00,Orderlies
16,13,31-2022.00,Physical Therapist Aides
16,Not available,43-9021.00,Data Entry Keyers
16,Not available,11-9061.00,Funeral Service Managers
16,Not available,51-7021.00,Furniture Finishers
16,Not available,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
15,19,17-2111.02,Fire-Prevention and Protection Engineers
15,18,25-4011.00,Archivists
15,18,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
15,18,29-1069.07,Pathologists
15,17,29-1064.00,Obstetricians and Gynecologists
15,15,29-1069.04,Neurologists
15,15,25-2053.00,"Special Education Teachers, Middle School"
15,14,21-2021.00,"Directors, Religious Activities and Education"
15,14,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers"
15,14,41-9021.00,Real Estate Brokers
15,14,51-6041.00,Shoe and Leather Workers and Repairers
15,13,43-4031.03,License Clerks
15,13,29-1069.10,Radiologists
15,12,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
15,12,43-9061.00,"Office Clerks, General"
15,12,29-1141.00,Registered Nurses
15,12,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
15,10,25-4031.00,Library Technicians
15,9,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
15,Not available,45-2021.00,Animal Breeders
15,Not available,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
15,Not available,25-1082.00,"Library Science Teachers, Postsecondary"
15,Not available,51-6042.00,Shoe Machine Operators and Tenders
15,Not available,27-2042.01,Singers
14,19,19-3092.00,Geographers
14,17,39-3091.00,Amusement and Recreation Attendants
14,17,25-4012.00,Curators
14,17,27-3041.00,Editors
14,17,29-1062.00,Family and General Practitioners
14,16,19-2041.02,Environmental Restoration Planners
14,16,33-2021.01,Fire Inspectors
14,16,13-1199.06,Online Merchants
14,16,47-5051.00,"Rock Splitters, Quarry"
14,16,11-9199.04,Supply Chain Managers
14,15,51-9071.06,Gem and Diamond Workers
14,15,39-2021.00,Nonfarm Animal Caretakers
14,15,31-9099.01,Speech-Language Pathology Assistants
14,14,29-1122.00,Occupational Therapists
14,13,47-2021.00,Brickmasons and Blockmasons
14,13,53-3022.00,"Bus Drivers, School or Special Client"
14,13,43-5011.01,Freight Forwarders
14,13,37-3011.00,Landscaping and Groundskeeping Workers
14,13,43-9022.00,Word Processors and Typists
14,12,35-3022.00,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop"
14,12,41-1011.00,First-Line Supervisors of Retail Sales Workers
14,12,47-5071.00,"Roustabouts, Oil and Gas"
14,11,43-3041.00,Gaming Cage Workers
14,Not relevant,25-2012.00,"Kindergarten Teachers, Except Special Education"
14,Not relevant,39-7011.00,Tour Guides and Escorts
14,Not available,39-7012.00,Travel Guides
13,18,53-4031.00,Railroad Conductors and Yardmasters
13,17,17-1012.00,Landscape Architects
13,16,17-1011.00,"Architects, Except Landscape and Naval"
13,15,17-2112.01,Human Factors Engineers and Ergonomists
13,15,25-9031.01,Instructional Designers and Technologists
13,14,47-2221.00,Structural Iron and Steel Workers
13,13,29-1171.00,Nurse Practitioners
13,13,27-3043.05,"Poets, Lyricists and Creative Writers"
13,13,11-2022.00,Sales Managers
13,12,11-9032.00,"Education Administrators, Elementary and Secondary School"
13,12,27-1025.00,Interior Designers
13,12,29-1127.00,Speech-Language Pathologists
13,10,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
13,9,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
13,Not relevant,51-3011.00,Bakers
13,Not relevant,31-2012.00,Occupational Therapy Aides
13,Not available,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
13,Not available,25-1063.00,"Economics Teachers, Postsecondary"
13,Not available,45-2041.00,"Graders and Sorters, Agricultural Products"
13,Not available,51-9123.00,"Painting, Coating, and Decorating Workers"
13,Not available,39-9021.00,Personal Care Aides
13,Not available,33-3021.02,Police Identification and Records Officers
13,Not available,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
13,Not available,41-9041.00,Telemarketers
12,14,29-1199.01,Acupuncturists
12,14,19-3039.01,Neuropsychologists and Clinical Neuropsychologists
12,14,23-2011.00,Paralegals and Legal Assistants
12,13,29-1125.00,Recreational Therapists
12,13,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
12,12,25-2059.01,Adapted Physical Education Specialists
12,12,11-9199.02,Compliance Managers
12,11,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
12,11,39-3092.00,Costume Attendants
12,10,27-2022.00,Coaches and Scouts
12,10,43-3051.00,Payroll and Timekeeping Clerks
12,10,35-3031.00,Waiters and Waitresses
12,8,33-3011.00,Bailiffs
12,8,29-1063.00,"Internists, General"
12,Not relevant,13-1051.00,Cost Estimators
12,Not relevant,41-3021.00,Insurance Sales Agents
12,Not available,25-1123.00,"English Language and Literature Teachers, Postsecondary"
12,Not available,31-1011.00,Home Health Aides
12,Not available,21-1013.00,Marriage and Family Therapists
11,15,11-9031.00,"Education Administrators, Preschool and Childcare Center/Program"
11,13,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
11,13,25-1064.00,"Geography Teachers, Postsecondary"
11,13,11-9199.01,Regulatory Affairs Managers
11,12,13-2099.04,"Fraud Examiners, Investigators and Analysts"
11,12,47-2022.00,Stonemasons
11,10,35-1011.00,Chefs and Head Cooks
11,10,29-1069.02,Dermatologists
11,9,31-9094.00,Medical Transcriptionists
11,9,27-3031.00,Public Relations Specialists
11,8,35-2013.00,"Cooks, Private Household"
11,Not relevant,27-2042.02,"Musicians, Instrumental"
11,Not relevant,29-1161.00,Nurse Midwives
11,Not relevant,13-2052.00,Personal Financial Advisors
11,Not relevant,31-1013.00,Psychiatric Aides
11,Not relevant,29-1066.00,Psychiatrists
11,Not available,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
11,Not available,27-3091.00,Interpreters and Translators
11,Not available,29-1065.00,"Pediatricians, General"
11,Not available,49-9096.00,Riggers
11,Not available,29-1067.00,Surgeons
11,Not available,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
10,14,25-1042.00,"Biological Science Teachers, Postsecondary"
10,14,19-3022.00,Survey Researchers
10,12,41-3011.00,Advertising Sales Agents
10,12,13-1161.00,Market Research Analysts and Marketing Specialists
10,11,25-9031.00,Instructional Coordinators
10,11,43-4031.02,Municipal Clerks
10,10,13-2011.02,Auditors
10,10,27-2012.01,Producers
10,9,43-4031.01,Court Clerks
10,8,53-2021.00,Air Traffic Controllers
10,8,25-1113.00,"Social Work Teachers, Postsecondary"
10,6,35-3041.00,"Food Servers, Nonrestaurant"
10,6,25-2011.00,"Preschool Teachers, Except Special Education"
10,Not relevant,15-1199.07,Data Warehousing Specialists
10,Not relevant,39-3011.00,Gaming Dealers
10,Not relevant,33-3021.06,Intelligence Analysts
10,Not relevant,21-1092.00,Probation Officers and Correctional Treatment Specialists
10,Not relevant,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
10,Not available,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
10,Not available,43-4041.02,Credit Checkers
10,Not available,45-4021.00,Fallers
10,Not available,27-1023.00,Floral Designers
10,Not available,27-2041.01,Music Directors
10,Not available,43-5052.00,Postal Service Mail Carriers
10,Not available,27-2012.04,Talent Directors
10,Not available,43-2021.00,Telephone Operators
9,19,25-1031.00,"Architecture Teachers, Postsecondary"
9,13,25-1066.00,"Psychology Teachers, Postsecondary"
9,12,27-3022.00,Reporters and Correspondents
9,11,39-6012.00,Concierges
9,11,13-2099.01,Financial Quantitative Analysts
9,10,25-1022.00,"Mathematical Science Teachers, Postsecondary"
9,10,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
9,10,25-2054.00,"Special Education Teachers, Secondary School"
9,10,29-1069.12,Urologists
9,9,13-2061.00,Financial Examiners
9,9,29-1123.00,Physical Therapists
9,8,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
9,8,11-9199.10,Wind Energy Project Managers
9,7,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
9,Not relevant,11-2011.00,Advertising and Promotions Managers
9,Not relevant,35-2012.00,"Cooks, Institution and Cafeteria"
9,Not relevant,33-9091.00,Crossing Guards
9,Not relevant,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
9,Not relevant,13-1075.00,Labor Relations Specialists
9,Not relevant,25-2051.00,"Special Education Teachers, Preschool"
9,Not available,21-1021.00,"Child, Family, and School Social Workers"
9,Not available,29-2071.00,Medical Records and Health Information Technicians
9,Not available,27-1026.00,Merchandise Displayers and Window Trimmers
9,Not available,25-2052.00,"Special Education Teachers, Kindergarten and Elementary School"
8,14,19-2041.03,Industrial Ecologists
8,12,23-2093.00,"Title Examiners, Abstractors, and Searchers"
8,11,15-2021.00,Mathematicians
8,10,25-1192.00,"Home Economics Teachers, Postsecondary"
8,9,15-1199.06,Database Architects
8,9,39-5094.00,Skincare Specialists
8,8,13-2031.00,Budget Analysts
8,7,25-2021.00,"Elementary School Teachers, Except Special Education"
8,7,39-5091.00,"Makeup Artists, Theatrical and Performance"
8,Not relevant,29-1141.02,Advanced Practice Psychiatric Nurses
8,Not relevant,39-2011.00,Animal Trainers
8,Not relevant,13-1199.04,Business Continuity Planners
8,Not relevant,17-3011.02,Civil Drafters
8,Not relevant,21-1023.00,Mental Health and Substance Abuse Social Workers
8,Not relevant,19-3041.00,Sociologists
8,Not available,13-1031.01,"Claims Examiners, Property and Casualty Insurance"
8,Not available,21-1012.00,"Educational, Guidance, School, and Vocational Counselors"
8,Not available,13-1074.00,Farm Labor Contractors
8,Not available,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
8,Not available,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
8,Not available,43-9041.01,Insurance Claims Clerks
8,Not available,13-2071.01,Loan Counselors
8,Not available,45-2092.01,Nursery Workers
8,Not available,43-5081.04,"Order Fillers, Wholesale and Retail Sales"
8,Not available,11-9151.00,Social and Community Service Managers
7,9,11-3131.00,Training and Development Managers
7,7,29-1031.00,Dietitians and Nutritionists
7,Not relevant,11-1011.00,Chief Executives
7,Not relevant,39-9011.00,Childcare Workers
7,Not relevant,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
7,Not relevant,41-9091.00,"Door-To-Door Sales Workers, News and Street Vendors, and Related Workers"
7,Not relevant,43-4061.00,"Eligibility Interviewers, Government Programs"
7,Not relevant,19-3032.00,Industrial-Organizational Psychologists
7,Not relevant,43-6013.00,Medical Secretaries
7,Not relevant,25-9041.00,Teacher Assistants
7,Not relevant,11-3031.01,Treasurers and Controllers
7,Not available,43-4111.00,"Interviewers, Except Eligibility and Loan"
7,Not available,25-1112.00,"Law Teachers, Postsecondary"
7,Not available,25-3021.00,Self-Enrichment Education Teachers
7,Not available,21-1093.00,Social and Human Service Assistants
6,8,13-1151.00,Training and Development Specialists
6,7,21-1022.00,Healthcare Social Workers
6,6,13-1041.07,Regulatory Affairs Specialists
6,Not relevant,15-1199.08,Business Intelligence Analysts
6,Not relevant,19-4061.01,City and Regional Planning Aides
6,Not relevant,15-2041.02,Clinical Data Managers
6,Not relevant,13-2041.00,Credit Analysts
6,Not relevant,13-2071.00,Credit Counselors
6,Not relevant,19-3011.00,Economists
6,Not relevant,11-9033.00,"Education Administrators, Postsecondary"
6,Not relevant,11-3121.00,Human Resources Managers
6,Not relevant,45-3021.00,Hunters and Trappers
6,Not relevant,11-9111.00,Medical and Health Services Managers
6,Not relevant,39-9011.01,Nannies
6,Not relevant,29-1069.09,Preventive Medicine Physicians
6,Not relevant,13-2099.02,Risk Management Specialists
6,Not relevant,19-4061.00,Social Science Research Assistants
6,Not available,27-2011.00,Actors
6,Not available,25-1011.00,"Business Teachers, Postsecondary"
6,Not available,43-5011.00,Cargo and Freight Agents
6,Not available,11-9121.01,Clinical Research Coordinators
6,Not available,53-2031.00,Flight Attendants
6,Not available,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
6,Not available,41-9012.00,Models
6,Not available,43-4141.00,New Accounts Clerks
6,Not available,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
6,Not available,47-4091.00,Segmental Pavers
6,Not available,43-9111.00,Statistical Assistants
5,Not relevant,29-1125.01,Art Therapists
5,Not relevant,15-2041.01,Biostatisticians
5,Not relevant,27-2032.00,Choreographers
5,Not relevant,11-9021.00,Construction Managers
5,Not relevant,29-1069.03,Hospitalists
5,Not relevant,29-1199.04,Naturopathic Physicians
5,Not relevant,19-3094.00,Political Scientists
5,Not relevant,11-3061.00,Purchasing Managers
5,Not relevant,25-3099.02,Tutors
5,Not relevant,19-3051.00,Urban and Regional Planners
5,Not available,13-2011.01,Accountants
5,Not available,43-3011.00,Bill and Account Collectors
5,Not available,27-2031.00,Dancers
5,Not available,25-1081.00,"Education Teachers, Postsecondary"
5,Not available,23-1012.00,Judicial Law Clerks
5,Not available,31-2011.00,Occupational Therapy Assistants
5,Not available,25-1065.00,"Political Science Teachers, Postsecondary"
5,Not available,11-2031.00,Public Relations and Fundraising Managers
5,Not available,41-3031.02,"Sales Agents, Financial Services"
5,Not available,41-3031.01,"Sales Agents, Securities and Commodities"
4,7,15-2091.00,Mathematical Technicians
4,Not relevant,23-1022.00,"Arbitrators, Mediators, and Conciliators"
4,Not relevant,39-9031.00,Fitness Trainers and Aerobics Instructors
4,Not relevant,27-2023.00,"Umpires, Referees, and Other Sports Officials"
4,Not available,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
4,Not available,45-2092.02,"Farmworkers and Laborers, Crop"
4,Not available,11-3031.02,"Financial Managers, Branch or Department"
4,Not available,25-1125.00,"History Teachers, Postsecondary"
4,Not available,11-2021.00,Marketing Managers
3,Not relevant,11-1011.03,Chief Sustainability Officers
3,Not relevant,19-1041.00,Epidemiologists
3,Not relevant,13-1131.00,Fundraisers
3,Not relevant,13-2053.00,Insurance Underwriters
3,Not relevant,31-9011.00,Massage Therapists
3,Not relevant,15-2031.00,Operations Research Analysts
3,Not relevant,13-1199.05,Sustainability Specialists
3,Not relevant,19-3099.01,Transportation Planners
3,Not available,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
3,Not available,19-3031.03,Counseling Psychologists
3,Not available,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
3,Not available,13-1031.02,"Insurance Adjusters, Examiners, and Investigators"
3,Not available,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
3,Not available,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
3,Not available,19-3031.01,School Psychologists
2,Not relevant,15-2011.00,Actuaries
2,Not relevant,19-2041.01,Climate Change Analysts
2,Not relevant,19-3011.01,Environmental Economists
2,Not relevant,13-1111.00,Management Analysts
2,Not relevant,15-1199.10,Search Marketing Strategists
2,Not available,13-1071.00,Human Resources Specialists
2,Not available,11-9199.03,Investment Fund Managers
2,Not available,47-2082.00,Tapers
2,Not available,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
1,Not relevant,11-3111.00,Compensation and Benefits Managers
1,Not relevant,29-9092.00,Genetic Counselors
1,Not relevant,15-2041.00,Statisticians
1,Not available,41-3099.01,Energy Brokers
1,Not available,13-1041.03,Equal Opportunity Representatives and Officers
1,Not available,13-2051.00,Financial Analysts
1,Not available,13-1041.04,Government Property Inspectors and Investigators
1,Not available,43-9041.02,Insurance Policy Processing Clerks
1,Not available,21-1014.00,Mental Health Counselors
1,Not available,43-3021.01,Statement Clerks
0,Not available,43-4011.00,Brokerage Clerks
0,Not available,43-4041.01,Credit Authorizers
0,Not available,21-1015.00,Rehabilitation Counselors
0,Not available,25-1067.00,"Sociology Teachers, Postsecondary"
