Importance,Level,Code,Occupation
39,52,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
39,50,17-2199.11,Solar Energy Systems Engineers
39,49,33-1012.00,First-Line Supervisors of Police and Detectives
39,48,17-3025.00,Environmental Engineering Technologists and Technicians
39,48,33-9099.02,Retail Loss Prevention Specialists
39,47,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
39,42,31-1133.00,Psychiatric Aides
38,50,17-2199.06,Microsystems Engineers
38,49,29-1141.04,Clinical Nurse Specialists
38,48,13-1041.04,Government Property Inspectors and Investigators
38,47,25-2012.00,"Kindergarten Teachers, Except Special Education"
38,46,11-9179.02,Spa Managers
38,45,51-8092.00,Gas Plant Operators
38,41,43-3071.00,Tellers
38,40,29-1081.00,Podiatrists
38,39,53-6011.00,Bridge and Lock Tenders
38,39,39-1013.00,First-Line Supervisors of Gambling Services Workers
38,39,29-1229.03,Urologists
38,28,43-2011.00,"Switchboard Operators, Including Answering Service"
37,52,27-4032.00,Film and Video Editors
37,50,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
37,49,19-1029.03,Geneticists
37,48,25-2023.00,"Career/Technical Education Teachers, Middle School"
37,48,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
37,48,11-1021.00,General and Operations Managers
37,48,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
37,48,51-5111.00,Prepress Technicians and Workers
37,47,11-3071.00,"Transportation, Storage, and Distribution Managers"
37,46,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
37,43,33-3012.00,Correctional Officers and Jailers
37,41,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
37,40,53-6051.00,Transportation Inspectors
37,34,43-6013.00,Medical Secretaries and Administrative Assistants
36,52,17-2021.00,Agricultural Engineers
36,52,19-4012.01,Precision Agriculture Technicians
36,47,19-1031.00,Conservation Scientists
36,44,43-9021.00,Data Entry Keyers
36,44,25-4022.00,Librarians and Media Collections Specialists
36,43,11-9131.00,Postmasters and Mail Superintendents
36,41,11-9121.01,Clinical Research Coordinators
36,41,25-3021.00,Self-Enrichment Teachers
36,38,29-2099.08,Patient Representatives
36,36,13-1041.00,Compliance Officers
35,52,25-9021.00,Farm and Home Management Educators
35,51,15-1244.00,Network and Computer Systems Administrators
35,50,25-1031.00,"Architecture Teachers, Postsecondary"
35,49,17-2112.00,Industrial Engineers
35,47,27-1027.00,Set and Exhibit Designers
35,45,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
35,41,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
35,39,39-6012.00,Concierges
35,38,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
35,35,43-9022.00,Word Processors and Typists
34,49,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers
34,46,19-3093.00,Historians
34,46,15-1241.01,Telecommunications Engineering Specialists
34,42,11-9071.00,Gambling Managers
34,41,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
34,37,31-9099.01,Speech-Language Pathology Assistants
34,28,53-6061.00,Passenger Attendants
33,47,17-2131.00,Materials Engineers
33,43,25-1052.00,"Chemistry Teachers, Postsecondary"
33,43,47-4011.00,Construction and Building Inspectors
33,43,17-3031.00,Surveying and Mapping Technicians
32,53,19-2043.00,Hydrologists
32,51,19-5011.00,Occupational Health and Safety Specialists
32,50,17-2199.07,Photonics Engineers
32,48,17-2112.03,Manufacturing Engineers
32,44,27-1025.00,Interior Designers
32,43,11-9121.00,Natural Sciences Managers
32,43,27-2012.00,Producers and Directors
32,42,21-2021.00,"Directors, Religious Activities and Education"
32,39,27-2012.03,Media Programming Directors
32,38,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
32,38,41-9012.00,Models
32,26,31-9094.00,Medical Transcriptionists
31,43,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
31,42,25-1053.00,"Environmental Science Teachers, Postsecondary"
31,42,29-1299.01,Naturopathic Physicians
31,42,13-1199.06,Online Merchants
31,42,19-4099.03,Remote Sensing Technicians
31,39,25-2021.00,"Elementary School Teachers, Except Special Education"
31,39,11-3131.00,Training and Development Managers
31,37,29-1171.00,Nurse Practitioners
31,36,29-1224.00,Radiologists
30,44,19-1011.00,Animal Scientists
30,44,11-3051.06,Hydroelectric Production Managers
30,42,11-3051.02,Geothermal Production Managers
30,41,11-9021.00,Construction Managers
30,39,51-8012.00,Power Distributors and Dispatchers
30,36,29-1229.02,Hospitalists
30,36,23-2011.00,Paralegals and Legal Assistants
30,35,29-1217.00,Neurologists
30,31,43-9031.00,Desktop Publishers
30,30,29-1213.00,Dermatologists
29,40,41-4011.07,Solar Sales Representatives and Assessors
29,35,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
29,34,15-1299.03,Document Management Specialists
29,31,21-1015.00,Rehabilitation Counselors
29,28,39-3012.00,Gambling and Sports Book Writers and Runners
28,42,23-2093.00,"Title Examiners, Abstractors, and Searchers"
28,37,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
28,37,13-1074.00,Farm Labor Contractors
28,35,25-9031.00,Instructional Coordinators
28,34,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
28,34,33-9032.00,Security Guards
28,31,43-4031.00,"Court, Municipal, and License Clerks"
28,30,43-5011.01,Freight Forwarders
28,Not available,39-7012.00,Travel Guides
27,41,19-2041.02,Environmental Restoration Planners
27,40,11-3051.03,Biofuels Production Managers
27,40,17-2072.01,Radio Frequency Identification Device Specialists
27,37,43-9061.00,"Office Clerks, General"
27,35,11-2011.00,Advertising and Promotions Managers
27,35,27-1021.00,Commercial and Industrial Designers
27,35,39-5092.00,Manicurists and Pedicurists
27,35,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
27,34,17-2121.00,Marine Engineers and Naval Architects
27,33,27-2041.00,Music Directors and Composers
27,33,43-4151.00,Order Clerks
27,32,25-2058.00,"Special Education Teachers, Secondary School"
27,29,43-4021.00,Correspondence Clerks
27,Not available,27-1014.00,Special Effects Artists and Animators
26,48,11-3051.01,Quality Control Systems Managers
26,40,25-1042.00,"Biological Science Teachers, Postsecondary"
26,39,25-1054.00,"Physics Teachers, Postsecondary"
26,37,17-2199.10,Wind Energy Engineers
26,36,15-1242.00,Database Administrators
26,35,11-3071.04,Supply Chain Managers
26,34,13-1041.01,Environmental Compliance Inspectors
26,31,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
26,29,43-3021.00,Billing and Posting Clerks
26,29,29-1221.00,"Pediatricians, General"
25,36,19-2041.00,"Environmental Scientists and Specialists, Including Health"
25,36,17-2112.02,Validation Engineers
25,35,11-9032.00,"Education Administrators, Kindergarten through Secondary"
25,35,17-2071.00,Electrical Engineers
25,35,21-1093.00,Social and Human Service Assistants
25,34,17-2051.01,Transportation Engineers
25,31,29-1127.00,Speech-Language Pathologists
25,30,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
25,30,41-9022.00,Real Estate Sales Agents
25,28,41-9031.00,Sales Engineers
25,27,21-1092.00,Probation Officers and Correctional Treatment Specialists
25,23,27-1024.00,Graphic Designers
25,22,43-4111.00,"Interviewers, Except Eligibility and Loan"
25,12,43-3011.00,Bill and Account Collectors
24,39,11-9199.10,Wind Energy Development Managers
24,37,11-9161.00,Emergency Management Directors
24,31,29-1215.00,Family Medicine Physicians
24,31,17-3013.00,Mechanical Drafters
24,31,39-7011.00,Tour Guides and Escorts
24,29,51-8011.00,Nuclear Power Reactor Operators
24,26,43-4061.00,"Eligibility Interviewers, Government Programs"
24,26,43-4141.00,New Accounts Clerks
24,23,13-1071.00,Human Resources Specialists
23,43,17-2072.00,"Electronics Engineers, Except Computer"
23,40,17-2141.02,Automotive Engineers
23,39,17-1011.00,"Architects, Except Landscape and Naval"
23,39,17-2111.02,Fire-Prevention and Protection Engineers
23,36,25-1032.00,"Engineering Teachers, Postsecondary"
23,36,19-2032.00,Materials Scientists
23,36,19-2012.00,Physicists
23,35,17-1012.00,Landscape Architects
23,34,17-2141.00,Mechanical Engineers
23,34,25-2057.00,"Special Education Teachers, Middle School"
23,33,17-2161.00,Nuclear Engineers
23,32,17-2141.01,Fuel Cell Engineers
23,29,17-3012.00,Electrical and Electronics Drafters
23,28,11-9151.00,Social and Community Service Managers
23,26,13-2023.00,Appraisers and Assessors of Real Estate
23,26,13-1081.02,Logistics Analysts
23,25,13-2082.00,Tax Preparers
23,24,27-1022.00,Fashion Designers
22,37,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers"
22,37,13-1151.00,Training and Development Specialists
22,36,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
22,36,11-9199.08,Loss Prevention Managers
22,34,27-3023.00,"News Analysts, Reporters, and Journalists"
22,33,17-2031.00,Bioengineers and Biomedical Engineers
22,32,17-2081.00,Environmental Engineers
22,30,11-9111.00,Medical and Health Services Managers
22,29,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
22,29,43-4051.00,Customer Service Representatives
22,29,13-1081.00,Logisticians
22,28,11-9199.02,Compliance Managers
22,26,25-9044.00,"Teaching Assistants, Postsecondary"
21,28,43-5031.00,Public Safety Telecommunicators
21,26,21-2011.00,Clergy
21,26,13-1041.08,Customs Brokers
21,22,15-1211.00,Computer Systems Analysts
20,40,17-2011.00,Aerospace Engineers
20,36,17-2112.01,Human Factors Engineers and Ergonomists
20,32,43-3061.00,Procurement Clerks
20,29,29-1229.01,Allergists and Immunologists
20,28,27-3041.00,Editors
20,27,17-3022.00,Civil Engineering Technologists and Technicians
20,25,11-3121.00,Human Resources Managers
20,21,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
20,21,33-9021.00,Private Detectives and Investigators
19,33,11-9041.00,Architectural and Engineering Managers
19,31,15-1211.01,Health Informatics Specialists
19,28,25-1011.00,"Business Teachers, Postsecondary"
19,28,15-1299.09,Information Technology Project Managers
19,27,15-1241.00,Computer Network Architects
19,25,13-2099.04,"Fraud Examiners, Investigators and Analysts"
19,25,19-1042.00,"Medical Scientists, Except Epidemiologists"
19,24,11-3061.00,Purchasing Managers
19,21,53-2021.00,Air Traffic Controllers
19,18,17-1021.00,Cartographers and Photogrammetrists
19,16,43-2021.00,Telephone Operators
18,35,17-2199.05,Mechatronics Engineers
18,29,25-1122.00,"Communications Teachers, Postsecondary"
18,29,19-3092.00,Geographers
18,27,15-1299.02,Geographic Information Systems Technologists and Technicians
18,27,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
18,23,21-1022.00,Healthcare Social Workers
18,23,25-1022.00,"Mathematical Science Teachers, Postsecondary"
18,21,13-1081.01,Logistics Engineers
18,20,27-2023.00,"Umpires, Referees, and Other Sports Officials"
18,20,15-1299.01,Web Administrators
18,19,21-1023.00,Mental Health and Substance Abuse Social Workers
18,16,43-4131.00,Loan Interviewers and Clerks
18,16,41-9041.00,Telemarketers
17,33,15-1212.00,Information Security Analysts
17,29,27-3092.00,Court Reporters and Simultaneous Captioners
17,29,13-1032.00,"Insurance Appraisers, Auto Damage"
17,26,17-2061.00,Computer Hardware Engineers
17,24,25-1021.00,"Computer Science Teachers, Postsecondary"
17,23,15-1221.00,Computer and Information Research Scientists
17,21,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
17,21,19-3033.00,Clinical and Counseling Psychologists
17,21,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
17,20,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
17,19,41-3021.00,Insurance Sales Agents
17,18,27-2012.04,Talent Directors
17,Not available,43-9041.00,Insurance Claims and Policy Processing Clerks
17,Not available,43-6012.00,Legal Secretaries and Administrative Assistants
16,34,11-3021.00,Computer and Information Systems Managers
16,30,19-1029.01,Bioinformatics Scientists
16,30,29-1031.00,Dietitians and Nutritionists
16,29,13-1199.05,Sustainability Specialists
16,27,27-1011.00,Art Directors
16,27,17-2199.03,"Energy Engineers, Except Wind and Solar"
16,26,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
16,25,11-9199.01,Regulatory Affairs Managers
16,23,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
16,18,41-3011.00,Advertising Sales Agents
16,17,19-2011.00,Astronomers
16,17,13-1051.00,Cost Estimators
16,17,15-1253.00,Software Quality Assurance Analysts and Testers
16,Not available,43-9081.00,Proofreaders and Copy Markers
15,27,11-9121.02,Water Resource Specialists
15,24,21-1021.00,"Child, Family, and School Social Workers"
15,22,13-2011.00,Accountants and Auditors
15,22,33-3021.06,Intelligence Analysts
15,22,25-1066.00,"Psychology Teachers, Postsecondary"
15,21,19-2021.00,Atmospheric and Space Scientists
15,20,15-2099.01,Bioinformatics Technicians
15,17,25-1063.00,"Economics Teachers, Postsecondary"
15,16,27-3043.00,Writers and Authors
15,15,43-3051.00,Payroll and Timekeeping Clerks
15,15,41-3041.00,Travel Agents
15,11,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
15,Not available,27-3091.00,Interpreters and Translators
14,24,29-1141.02,Advanced Practice Psychiatric Nurses
14,23,19-2099.01,Remote Sensing Scientists and Technologists
14,21,17-2051.00,Civil Engineers
14,18,25-3041.00,Tutors
14,17,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
14,16,25-1113.00,"Social Work Teachers, Postsecondary"
13,24,27-3031.00,Public Relations Specialists
13,22,17-2041.00,Chemical Engineers
13,19,13-2071.00,Credit Counselors
13,19,29-1229.05,Preventive Medicine Physicians
13,18,13-1075.00,Labor Relations Specialists
13,18,17-2051.02,Water/Wastewater Engineers
13,15,13-2031.00,Budget Analysts
13,13,13-2053.00,Insurance Underwriters
13,11,15-1251.00,Computer Programmers
13,10,13-2072.00,Loan Officers
12,21,25-1123.00,"English Language and Literature Teachers, Postsecondary"
12,20,25-1064.00,"Geography Teachers, Postsecondary"
12,19,41-9021.00,Real Estate Brokers
12,18,13-1041.03,Equal Opportunity Representatives and Officers
12,16,11-2022.00,Sales Managers
12,13,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
12,12,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
12,12,43-9111.00,Statistical Assistants
12,11,15-1243.00,Database Architects
12,Not available,11-3031.00,Financial Managers
12,Not available,21-1013.00,Marriage and Family Therapists
11,19,11-1011.03,Chief Sustainability Officers
11,18,17-3011.00,Architectural and Civil Drafters
11,18,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
11,15,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
11,15,21-1014.00,Mental Health Counselors
11,15,29-1223.00,Psychiatrists
11,14,15-1255.01,Video Game Designers
11,12,27-3042.00,Technical Writers
11,12,19-3099.01,Transportation Planners
11,Not relevant,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
11,Not available,23-1011.00,Lawyers
11,Not available,19-4061.00,Social Science Research Assistants
10,19,25-1125.00,"History Teachers, Postsecondary"
10,19,11-9141.00,"Property, Real Estate, and Community Association Managers"
10,18,13-1131.00,Fundraisers
10,14,15-1299.08,Computer Systems Engineers/Architects
10,14,19-2041.03,Industrial Ecologists
10,12,15-2041.01,Biostatisticians
10,Not available,43-4011.00,Brokerage Clerks
9,13,17-2171.00,Petroleum Engineers
9,12,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
9,12,13-1199.04,Business Continuity Planners
9,10,29-9092.00,Genetic Counselors
9,9,19-2041.01,Climate Change Policy Analysts
9,Not relevant,11-1011.00,Chief Executives
9,Not relevant,11-2021.00,Marketing Managers
9,Not available,25-1082.00,"Library Science Teachers, Postsecondary"
8,11,15-2021.00,Mathematicians
8,11,11-3031.01,Treasurers and Controllers
8,10,19-3032.00,Industrial-Organizational Psychologists
8,10,25-1067.00,"Sociology Teachers, Postsecondary"
8,9,15-2051.02,Clinical Data Managers
8,9,23-1012.00,Judicial Law Clerks
8,Not relevant,15-2051.01,Business Intelligence Analysts
8,Not relevant,27-3043.05,"Poets, Lyricists and Creative Writers"
8,Not available,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
7,13,19-3051.00,Urban and Regional Planners
7,10,19-3022.00,Survey Researchers
7,9,13-1161.00,Market Research Analysts and Marketing Specialists
7,Not relevant,11-9033.00,"Education Administrators, Postsecondary"
7,Not available,19-3034.00,School Psychologists
6,11,15-1254.00,Web Developers
6,7,13-2041.00,Credit Analysts
6,7,13-1041.07,Regulatory Affairs Specialists
6,Not relevant,13-2061.00,Financial Examiners
6,Not relevant,13-1111.00,Management Analysts
6,Not relevant,19-3041.00,Sociologists
6,Not available,25-1081.00,"Education Teachers, Postsecondary"
6,Not available,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
5,Not relevant,11-3111.00,Compensation and Benefits Managers
5,Not relevant,25-1112.00,"Law Teachers, Postsecondary"
5,Not relevant,19-3094.00,Political Scientists
5,Not available,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
4,Not relevant,15-2011.00,Actuaries
4,Not relevant,19-3011.00,Economists
4,Not relevant,13-1161.01,Search Marketing Strategists
4,Not available,11-3031.03,Investment Fund Managers
3,Not relevant,19-3011.01,Environmental Economists
3,Not relevant,19-1041.00,Epidemiologists
3,Not available,25-1065.00,"Political Science Teachers, Postsecondary"
2,Not relevant,15-1243.01,Data Warehousing Specialists
2,Not relevant,13-2099.01,Financial Quantitative Analysts
2,Not relevant,13-2052.00,Personal Financial Advisors
1,Not relevant,15-2031.00,Operations Research Analysts
0,Not relevant,23-1022.00,"Arbitrators, Mediators, and Conciliators"
0,Not relevant,15-2041.00,Statisticians
