Context,Code,Occupation
58,51-8099.01,Biofuels Processing Technicians
58,47-2111.00,Electricians
58,51-9194.00,Etchers and Engravers
58,39-1013.00,First-Line Supervisors of Gambling Services Workers
58,19-4013.00,Food Science Technicians
58,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
58,53-7064.00,"Packers and Packagers, Hand"
57,31-9099.02,Endoscopy Technicians
57,49-9052.00,Telecommunications Line Installers and Repairers
57,39-7011.00,Tour Guides and Escorts
56,51-8013.03,Biomass Plant Technicians
56,29-2051.00,Dietetic Technicians
56,51-2023.00,Electromechanical Equipment Assemblers
56,53-5011.00,Sailors and Marine Oilers
56,51-4111.00,Tool and Die Makers
55,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
54,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
54,51-9151.00,Photographic Process Workers and Processing Machine Operators
54,31-2022.00,Physical Therapist Aides
54,53-4031.00,Railroad Conductors and Yardmasters
53,51-4061.00,"Model Makers, Metal and Plastic"
53,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
53,29-2055.00,Surgical Technologists
53,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
52,13-1074.00,Farm Labor Contractors
52,51-2061.00,Timing Device Assemblers and Adjusters
50,45-4023.00,Log Graders and Scalers
50,49-9011.00,Mechanical Door Repairers
49,45-2021.00,Animal Breeders
49,49-3023.00,Automotive Service Technicians and Mechanics
49,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
48,39-9011.00,Childcare Workers
48,49-9041.00,Industrial Machinery Mechanics
48,31-1132.00,Orderlies
48,51-9123.00,"Painting, Coating, and Decorating Workers"
47,51-3011.00,Bakers
47,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
47,31-2021.00,Physical Therapist Assistants
47,47-2231.00,Solar Photovoltaic Installers
47,49-9064.00,Watch and Clock Repairers
46,51-9083.00,Ophthalmic Laboratory Technicians
46,33-3041.00,Parking Enforcement Workers
46,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
45,47-4041.00,Hazardous Materials Removal Workers
44,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
44,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
44,53-4011.00,Locomotive Engineers
44,53-7065.00,Stockers and Order Fillers
43,39-6011.00,Baggage Porters and Bellhops
43,35-3041.00,"Food Servers, Nonrestaurant"
43,47-4051.00,Highway Maintenance Workers
43,49-9096.00,Riggers
43,47-5013.00,"Service Unit Operators, Oil and Gas"
42,53-2021.00,Air Traffic Controllers
42,27-2031.00,Dancers
42,29-1292.00,Dental Hygienists
42,43-5051.00,Postal Service Clerks
42,49-3093.00,Tire Repairers and Changers
41,51-9071.00,Jewelers and Precious Stone and Metal Workers
41,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
41,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
41,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
40,51-9191.00,Adhesive Bonding Machine Operators and Tenders
40,53-6031.00,Automotive and Watercraft Service Attendants
40,53-7021.00,Crane and Tower Operators
40,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
40,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
40,49-3051.00,Motorboat Mechanics and Service Technicians
40,31-1131.00,Nursing Assistants
39,51-3021.00,Butchers and Meat Cutters
39,49-3092.00,Recreational Vehicle Service Technicians
39,47-4091.00,Segmental Pavers
39,51-9141.00,Semiconductor Processing Technicians
39,51-2092.00,Team Assemblers
38,49-3011.00,Aircraft Mechanics and Service Technicians
38,35-3023.01,Baristas
38,47-2021.00,Brickmasons and Blockmasons
38,51-2031.00,Engine and Other Machine Assemblers
38,45-3031.00,Fishing and Hunting Workers
38,39-4021.00,Funeral Attendants
38,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
38,51-4041.00,Machinists
38,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
37,49-3022.00,Automotive Glass Installers and Repairers
37,47-2011.00,Boilermakers
37,49-3041.00,Farm Equipment Mechanics and Service Technicians
36,39-3091.00,Amusement and Recreation Attendants
36,47-4021.00,Elevator and Escalator Installers and Repairers
36,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
35,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
35,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
35,47-2211.00,Sheet Metal Workers
34,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
34,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
34,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
34,51-5112.00,Printing Press Operators
34,33-9032.00,Security Guards
33,35-2021.00,Food Preparation Workers
33,51-4192.00,"Layout Workers, Metal and Plastic"
33,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
33,31-1133.00,Psychiatric Aides
33,49-3043.00,Rail Car Repairers
33,47-2221.00,Structural Iron and Steel Workers
32,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
32,25-2011.00,"Preschool Teachers, Except Special Education"
32,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
31,45-2091.00,Agricultural Equipment Operators
31,47-2051.00,Cement Masons and Concrete Finishers
31,51-9081.00,Dental Laboratory Technicians
31,53-3033.00,Light Truck Drivers
31,49-9043.00,"Maintenance Workers, Machinery"
30,53-3031.00,Driver/Sales Workers
30,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
30,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
30,43-5041.00,"Meter Readers, Utilities"
29,41-2011.00,Cashiers
29,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
29,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
29,47-2072.00,Pile Driver Operators
29,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
28,53-3052.00,"Bus Drivers, Transit and Intercity"
28,53-7061.00,Cleaners of Vehicles and Equipment
28,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
28,31-1122.00,Personal Care Aides
28,47-2171.00,Reinforcing Iron and Rebar Workers
28,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
27,47-2031.00,Carpenters
27,35-2012.00,"Cooks, Institution and Cafeteria"
27,51-2041.00,Structural Metal Fabricators and Fitters
27,41-9041.00,Telemarketers
26,51-3093.00,Food Cooking Machine Operators and Tenders
26,47-3012.00,Helpers--Carpenters
26,51-4051.00,Metal-Refining Furnace Operators and Tenders
26,51-7031.00,"Model Makers, Wood"
26,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
25,35-2015.00,"Cooks, Short Order"
25,39-3011.00,Gambling Dealers
25,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
24,35-3011.00,Bartenders
24,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
24,47-5081.00,Helpers--Extraction Workers
24,45-4022.00,Logging Equipment Operators
24,53-5022.00,Motorboat Operators
24,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
23,33-9091.00,Crossing Guards and Flaggers
23,51-2022.00,Electrical and Electronic Equipment Assemblers
23,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
23,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
23,37-3013.00,Tree Trimmers and Pruners
22,47-2081.00,Drywall and Ceiling Tile Installers
22,35-3023.00,Fast Food and Counter Workers
22,51-9111.00,Packaging and Filling Machine Operators and Tenders
22,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
21,41-2012.00,Gambling Change Persons and Booth Cashiers
20,51-9161.00,Computer Numerically Controlled Tool Operators
20,43-3041.00,Gambling Cage Workers
20,47-3016.00,Helpers--Roofers
20,31-1121.00,Home Health Aides
20,53-7051.00,Industrial Truck and Tractor Operators
20,53-7081.00,Refuse and Recyclable Material Collectors
20,47-2181.00,Roofers
19,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
19,47-2043.00,Floor Sanders and Finishers
19,45-2041.00,"Graders and Sorters, Agricultural Products"
19,47-2151.00,Pipelayers
19,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
19,43-2021.00,Telephone Operators
18,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
18,47-5023.00,"Earth Drillers, Except Oil and Gas"
18,51-9198.00,Helpers--Production Workers
18,47-2141.00,"Painters, Construction and Maintenance"
18,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
17,51-9022.00,"Grinding and Polishing Workers, Hand"
17,37-2021.00,Pest Control Workers
17,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
17,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
17,53-4041.00,Subway and Streetcar Operators
16,53-7011.00,Conveyor Operators and Tenders
16,35-2011.00,"Cooks, Fast Food"
16,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
16,51-3092.00,Food Batchmakers
16,47-2121.00,Glaziers
16,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
16,47-2161.00,Plasterers and Stucco Masons
16,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
15,39-5011.00,Barbers
15,37-2012.00,Maids and Housekeeping Cleaners
14,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
14,53-7063.00,Machine Feeders and Offbearers
14,53-6021.00,Parking Attendants
14,53-6061.00,Passenger Attendants
14,51-5113.00,Print Binding and Finishing Workers
14,47-5012.00,"Rotary Drill Operators, Oil and Gas"
14,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
13,39-3012.00,Gambling and Sports Book Writers and Runners
13,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
13,47-2132.00,"Insulation Workers, Mechanical"
13,37-3011.00,Landscaping and Groundskeeping Workers
12,35-2014.00,"Cooks, Restaurant"
12,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
11,47-2061.00,Construction Laborers
11,47-4031.00,Fence Erectors
11,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
11,51-3023.00,Slaughterers and Meat Packers
11,47-2053.00,Terrazzo Workers and Finishers
11,47-2044.00,Tile and Stone Setters
10,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
10,53-7031.00,Dredge Operators
10,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
10,51-7021.00,Furniture Finishers
10,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
9,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
9,47-5041.00,Continuous Mining Machine Operators
9,35-9021.00,Dishwashers
9,51-6011.00,Laundry and Dry-Cleaning Workers
9,47-2073.00,Operating Engineers and Other Construction Equipment Operators
9,51-6031.00,Sewing Machine Operators
9,47-2022.00,Stonemasons
9,47-2082.00,Tapers
9,35-3031.00,Waiters and Waitresses
9,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
8,45-4021.00,Fallers
8,47-5051.00,"Rock Splitters, Quarry"
8,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
7,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
7,51-4071.00,Foundry Mold and Coremakers
7,47-3013.00,Helpers--Electricians
7,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
7,47-5071.00,"Roustabouts, Oil and Gas"
7,39-5093.00,Shampooers
7,39-5094.00,Skincare Specialists
7,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
7,51-9197.00,Tire Builders
6,51-2021.00,"Coil Winders, Tapers, and Finishers"
6,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
6,39-5092.00,Manicurists and Pedicurists
6,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
6,43-5052.00,Postal Service Mail Carriers
6,51-4052.00,"Pourers and Casters, Metal"
6,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
5,47-2041.00,Carpet Installers
5,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
5,51-2051.00,Fiberglass Laminators and Fabricators
5,53-7041.00,Hoist and Winch Operators
5,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
5,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
5,47-2142.00,Paperhangers
5,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
4,47-5011.00,"Derrick Operators, Oil and Gas"
4,49-9095.00,Manufactured Building and Mobile Home Installers
4,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
4,51-6041.00,Shoe and Leather Workers and Repairers
3,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
3,53-7062.04,Recycling and Reclamation Workers
2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
2,51-9031.00,"Cutters and Trimmers, Hand"
2,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
1,49-3021.00,Automotive Body and Related Repairers
1,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
1,47-5043.00,"Roof Bolters, Mining"
1,51-6093.00,Upholsterers
0,51-7011.00,Cabinetmakers and Bench Carpenters
0,51-6042.00,Shoe Machine Operators and Tenders
Not available,15-1242.00,Database Administrators
