Context,Code,Occupation
46,43-4131.00,Loan Interviewers and Clerks
46,29-9099.01,Midwives
46,31-1131.00,Nursing Assistants
46,23-2093.00,"Title Examiners, Abstractors, and Searchers"
46,11-3071.00,"Transportation, Storage, and Distribution Managers"
45,13-1041.00,Compliance Officers
45,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
45,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
45,43-6012.00,Legal Secretaries and Administrative Assistants
45,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
45,17-2199.09,Nanosystems Engineers
45,17-2199.08,Robotics Engineers
44,25-2059.01,Adapted Physical Education Specialists
44,17-1011.00,"Architects, Except Landscape and Naval"
44,25-2023.00,"Career/Technical Education Teachers, Middle School"
44,15-1221.00,Computer and Information Research Scientists
44,45-4011.00,Forest and Conservation Workers
44,17-3027.00,Mechanical Engineering Technologists and Technicians
44,11-9121.00,Natural Sciences Managers
44,23-2011.00,Paralegals and Legal Assistants
44,19-1031.02,Range Managers
44,17-2199.11,Solar Energy Systems Engineers
44,11-9199.09,Wind Energy Operations Managers
44,43-9022.00,Word Processors and Typists
43,33-3021.00,Detectives and Criminal Investigators
43,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare"
43,33-2021.00,Fire Inspectors and Investigators
43,11-3051.00,Industrial Production Managers
43,11-9111.00,Medical and Health Services Managers
43,13-1121.00,"Meeting, Convention, and Event Planners"
43,29-2053.00,Psychiatric Technicians
43,25-2051.00,"Special Education Teachers, Preschool"
42,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
42,19-1032.00,Foresters
42,19-3093.00,Historians
42,29-1229.02,Hospitalists
42,25-2012.00,"Kindergarten Teachers, Except Special Education"
42,19-2032.00,Materials Scientists
42,43-3051.00,Payroll and Timekeeping Clerks
42,33-9021.00,Private Detectives and Investigators
42,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
41,19-2021.00,Atmospheric and Space Scientists
41,17-3022.00,Civil Engineering Technologists and Technicians
41,29-1141.04,Clinical Nurse Specialists
41,15-1299.03,Document Management Specialists
41,11-3031.00,Financial Managers
41,25-4022.00,Librarians and Media Collections Specialists
41,29-1299.01,Naturopathic Physicians
41,27-3023.00,"News Analysts, Reporters, and Journalists"
41,29-1125.00,Recreational Therapists
41,25-3041.00,Tutors
40,19-3091.00,Anthropologists and Archeologists
40,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
40,13-2099.01,Financial Quantitative Analysts
40,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
40,39-9011.01,Nannies
40,17-2072.01,Radio Frequency Identification Device Specialists
40,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
40,17-2051.01,Transportation Engineers
39,11-3121.00,Human Resources Managers
39,23-1012.00,Judicial Law Clerks
39,19-2099.01,Remote Sensing Scientists and Technologists
39,11-9151.00,Social and Community Service Managers
38,11-3051.03,Biofuels Production Managers
38,23-1011.00,Lawyers
38,17-2131.00,Materials Engineers
38,31-9092.00,Medical Assistants
38,53-1042.01,Recycling Coordinators
38,19-1013.00,Soil and Plant Scientists
37,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
37,25-1122.00,"Communications Teachers, Postsecondary"
37,17-2061.00,Computer Hardware Engineers
37,13-1041.03,Equal Opportunity Representatives and Officers
37,19-1012.00,Food Scientists and Technologists
37,19-3092.00,Geographers
37,11-3051.06,Hydroelectric Production Managers
37,17-2112.00,Industrial Engineers
37,31-2012.00,Occupational Therapy Aides
37,17-2199.07,Photonics Engineers
37,27-2012.00,Producers and Directors
36,17-2141.02,Automotive Engineers
36,13-2031.00,Budget Analysts
36,27-2022.00,Coaches and Scouts
36,15-1232.00,Computer User Support Specialists
36,39-6012.00,Concierges
36,25-4012.00,Curators
36,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
36,29-1128.00,Exercise Physiologists
36,13-1074.00,Farm Labor Contractors
36,17-2141.01,Fuel Cell Engineers
36,39-4021.00,Funeral Attendants
36,11-1021.00,General and Operations Managers
36,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
36,33-3021.06,Intelligence Analysts
36,17-2112.03,Manufacturing Engineers
36,15-1244.00,Network and Computer Systems Administrators
36,25-2057.00,"Special Education Teachers, Middle School"
36,15-1241.01,Telecommunications Engineering Specialists
36,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
35,25-1031.00,"Architecture Teachers, Postsecondary"
35,11-3051.04,Biomass Power Plant Managers
35,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
35,47-4011.00,Construction and Building Inspectors
35,11-9032.00,"Education Administrators, Kindergarten through Secondary"
35,33-1011.00,First-Line Supervisors of Correctional Officers
35,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
35,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
35,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
35,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
35,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
35,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
35,11-9179.02,Spa Managers
35,53-6051.00,Transportation Inspectors
35,27-3043.00,Writers and Authors
34,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
34,17-2021.00,Agricultural Engineers
34,17-2031.00,Bioengineers and Biomedical Engineers
34,39-9011.00,Childcare Workers
34,15-2051.02,Clinical Data Managers
34,35-2011.00,"Cooks, Fast Food"
34,43-4021.00,Correspondence Clerks
34,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
34,27-2031.00,Dancers
34,39-1022.00,First-Line Supervisors of Personal Service Workers
34,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
34,19-1031.03,Park Naturalists
34,43-4171.00,Receptionists and Information Clerks
34,19-1023.00,Zoologists and Wildlife Biologists
33,29-1229.01,Allergists and Immunologists
33,19-1011.00,Animal Scientists
33,13-2023.00,Appraisers and Assessors of Real Estate
33,19-1031.00,Conservation Scientists
33,43-5011.01,Freight Forwarders
33,19-2043.00,Hydrologists
33,11-2021.00,Marketing Managers
33,19-5011.00,Occupational Health and Safety Specialists
33,31-1122.00,Personal Care Aides
33,43-3061.00,Procurement Clerks
33,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
32,11-9161.00,Emergency Management Directors
32,39-9031.00,Exercise Trainers and Group Fitness Instructors
32,17-2171.00,Petroleum Engineers
31,11-3012.00,Administrative Services Managers
31,25-1042.00,"Biological Science Teachers, Postsecondary"
31,25-1123.00,"English Language and Literature Teachers, Postsecondary"
31,19-2041.00,"Environmental Scientists and Specialists, Including Health"
31,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
31,17-2112.01,Human Factors Engineers and Ergonomists
31,19-3032.00,Industrial-Organizational Psychologists
31,25-1022.00,"Mathematical Science Teachers, Postsecondary"
31,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers"
31,39-9032.00,Recreation Workers
31,17-2112.02,Validation Engineers
30,15-2099.01,Bioinformatics Technicians
30,11-9121.01,Clinical Research Coordinators
30,25-1032.00,"Engineering Teachers, Postsecondary"
30,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
30,21-1015.00,Rehabilitation Counselors
30,25-9044.00,"Teaching Assistants, Postsecondary"
30,11-3131.00,Training and Development Managers
29,25-1041.00,"Agricultural Sciences Teachers, Postsecondary"
29,33-3011.00,Bailiffs
29,15-2041.01,Biostatisticians
29,17-2041.00,Chemical Engineers
29,17-2051.00,Civil Engineers
29,13-1041.08,Customs Brokers
29,15-1243.01,Data Warehousing Specialists
29,25-2021.00,"Elementary School Teachers, Except Special Education"
29,19-3011.01,Environmental Economists
29,11-9071.00,Gambling Managers
29,13-1041.04,Government Property Inspectors and Investigators
29,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
29,39-7011.00,Tour Guides and Escorts
28,43-3011.00,Bill and Account Collectors
28,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
28,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
28,25-1125.00,"History Teachers, Postsecondary"
28,11-3031.03,Investment Fund Managers
28,25-1082.00,"Library Science Teachers, Postsecondary"
28,21-1014.00,Mental Health Counselors
28,19-5012.00,Occupational Health and Safety Technicians
28,13-1199.06,Online Merchants
28,25-1054.00,"Physics Teachers, Postsecondary"
28,13-1161.01,Search Marketing Strategists
28,27-2012.04,Talent Directors
27,27-2011.00,Actors
27,11-2011.00,Advertising and Promotions Managers
27,19-2011.00,Astronomers
27,19-1029.04,Biologists
27,25-1063.00,"Economics Teachers, Postsecondary"
27,25-1053.00,"Environmental Science Teachers, Postsecondary"
27,25-9021.00,Farm and Home Management Educators
27,29-1217.00,Neurologists
27,21-1093.00,Social and Human Service Assistants
27,25-2058.00,"Special Education Teachers, Secondary School"
26,21-1021.00,"Child, Family, and School Social Workers"
26,11-9021.00,Construction Managers
26,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
26,25-1071.00,"Health Specialties Teachers, Postsecondary"
26,13-2052.00,Personal Financial Advisors
25,41-3011.00,Advertising Sales Agents
25,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
25,25-1052.00,"Chemistry Teachers, Postsecondary"
25,15-1241.00,Computer Network Architects
25,13-1041.01,Environmental Compliance Inspectors
25,11-9179.01,Fitness and Wellness Coordinators
25,19-2041.03,Industrial Ecologists
25,15-1299.09,Information Technology Project Managers
25,17-2161.00,Nuclear Engineers
25,15-2031.00,Operations Research Analysts
25,19-3034.00,School Psychologists
25,25-1067.00,"Sociology Teachers, Postsecondary"
24,15-2051.01,Business Intelligence Analysts
24,13-1051.00,Cost Estimators
24,17-2111.02,Fire-Prevention and Protection Engineers
24,27-1025.00,Interior Designers
24,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
24,11-9199.08,Loss Prevention Managers
24,19-3094.00,Political Scientists
24,25-1066.00,"Psychology Teachers, Postsecondary"
24,11-3061.00,Purchasing Managers
24,39-9041.00,Residential Advisors
24,13-1151.00,Training and Development Specialists
23,13-2011.00,Accountants and Auditors
23,13-1199.04,Business Continuity Planners
23,25-1021.00,"Computer Science Teachers, Postsecondary"
23,17-2071.00,Electrical Engineers
23,13-2099.04,"Fraud Examiners, Investigators and Analysts"
23,41-3021.00,Insurance Sales Agents
23,13-1081.00,Logisticians
23,41-9021.00,Real Estate Brokers
23,41-9022.00,Real Estate Sales Agents
23,13-1041.07,Regulatory Affairs Specialists
23,15-2041.00,Statisticians
23,19-3022.00,Survey Researchers
23,11-9199.10,Wind Energy Development Managers
22,17-2011.00,Aerospace Engineers
22,11-1011.00,Chief Executives
22,17-2199.03,"Energy Engineers, Except Wind and Solar"
22,17-2081.00,Environmental Engineers
22,25-1064.00,"Geography Teachers, Postsecondary"
22,27-3031.00,Public Relations Specialists
22,11-9121.02,Water Resource Specialists
21,15-2011.00,Actuaries
21,13-2041.00,Credit Analysts
21,43-4071.00,File Clerks
21,11-9171.00,Funeral Home Managers
21,25-1112.00,"Law Teachers, Postsecondary"
21,29-1229.05,Preventive Medicine Physicians
21,11-9199.01,Regulatory Affairs Managers
21,11-3031.01,Treasurers and Controllers
20,27-2032.00,Choreographers
20,19-3011.00,Economists
20,19-2041.02,Environmental Restoration Planners
20,19-1041.00,Epidemiologists
20,11-9131.00,Postmasters and Mail Superintendents
20,33-9032.00,Security Guards
20,43-9111.00,Statistical Assistants
20,11-3071.04,Supply Chain Managers
20,19-3099.01,Transportation Planners
19,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
19,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
19,13-1075.00,Labor Relations Specialists
19,11-9081.00,Lodging Managers
19,19-2012.00,Physicists
19,11-9141.00,"Property, Real Estate, and Community Association Managers"
19,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
18,11-1011.03,Chief Sustainability Officers
18,21-2011.00,Clergy
18,11-9033.00,"Education Administrators, Postsecondary"
18,11-3051.02,Geothermal Production Managers
18,21-1091.00,Health Education Specialists
18,13-1081.01,Logistics Engineers
18,19-4061.00,Social Science Research Assistants
18,41-4011.07,Solar Sales Representatives and Assessors
17,25-1011.00,"Business Teachers, Postsecondary"
17,13-1131.00,Fundraisers
17,29-1127.00,Speech-Language Pathologists
17,17-2199.10,Wind Energy Engineers
16,29-1141.02,Advanced Practice Psychiatric Nurses
16,21-2021.00,"Directors, Religious Activities and Education"
16,21-1022.00,Healthcare Social Workers
16,13-1161.00,Market Research Analysts and Marketing Specialists
16,15-2021.00,Mathematicians
16,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
15,25-9031.00,Instructional Coordinators
15,19-3041.00,Sociologists
14,27-3091.00,Interpreters and Translators
14,17-2199.05,Mechatronics Engineers
14,21-1023.00,Mental Health and Substance Abuse Social Workers
14,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
14,17-2051.02,Water/Wastewater Engineers
13,19-2041.01,Climate Change Policy Analysts
13,29-9092.00,Genetic Counselors
13,41-9012.00,Models
13,11-2022.00,Sales Managers
13,27-2023.00,"Umpires, Referees, and Other Sports Officials"
12,29-1031.00,Dietitians and Nutritionists
12,25-1065.00,"Political Science Teachers, Postsecondary"
10,19-3033.00,Clinical and Counseling Psychologists
10,13-1199.05,Sustainability Specialists
9,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
9,19-3051.00,Urban and Regional Planners
8,13-1111.00,Management Analysts
8,29-1223.00,Psychiatrists
7,25-1113.00,"Social Work Teachers, Postsecondary"
6,13-2061.00,Financial Examiners
6,21-1013.00,Marriage and Family Therapists
4,23-1022.00,"Arbitrators, Mediators, and Conciliators"
