Importance,Level,Code,Occupation
42,32,51-2022.00,Electrical and Electronic Equipment Assemblers
42,32,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
42,31,41-2011.00,Cashiers
42,31,35-3031.00,Waiters and Waitresses
41,50,17-2161.00,Nuclear Engineers
41,44,49-9062.00,Medical Equipment Repairers
41,44,17-2199.06,Microsystems Engineers
41,42,29-1222.00,"Physicians, Pathologists"
41,41,53-7011.00,Conveyor Operators and Tenders
41,39,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
41,38,13-2041.00,Credit Analysts
41,36,47-5011.00,"Derrick Operators, Oil and Gas"
41,36,47-2142.00,Paperhangers
41,35,15-1221.00,Computer and Information Research Scientists
41,34,49-3023.00,Automotive Service Technicians and Mechanics
41,34,53-7021.00,Crane and Tower Operators
41,31,49-3092.00,Recreational Vehicle Service Technicians
41,30,49-3043.00,Rail Car Repairers
41,29,33-9011.00,Animal Control Workers
41,26,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
40,40,53-5031.00,Ship Engineers
40,40,47-2152.04,Solar Thermal Installers and Technicians
40,39,29-9091.00,Athletic Trainers
40,38,29-2034.00,Radiologic Technologists and Technicians
40,37,19-2031.00,Chemists
40,37,51-8013.00,Power Plant Operators
40,37,51-5113.00,Print Binding and Finishing Workers
40,37,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
40,36,51-9081.00,Dental Laboratory Technicians
40,36,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
40,36,49-9063.00,Musical Instrument Repairers and Tuners
40,36,41-9021.00,Real Estate Brokers
40,35,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
40,34,19-4051.02,Nuclear Monitoring Technicians
40,33,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
40,32,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
40,32,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
40,30,37-2021.00,Pest Control Workers
40,26,51-4071.00,Foundry Mold and Coremakers
39,48,25-1071.00,"Health Specialties Teachers, Postsecondary"
39,45,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
39,39,51-6093.00,Upholsterers
39,38,53-6051.01,Aviation Inspectors
39,37,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
39,36,51-9082.00,Medical Appliance Technicians
39,35,19-2041.00,"Environmental Scientists and Specialists, Including Health"
39,33,15-1251.00,Computer Programmers
39,32,47-2121.00,Glaziers
39,32,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
39,32,49-9011.00,Mechanical Door Repairers
39,31,41-2021.00,Counter and Rental Clerks
39,31,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
39,29,21-1021.00,"Child, Family, and School Social Workers"
39,29,53-6041.00,Traffic Technicians
39,28,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
39,27,31-1133.00,Psychiatric Aides
39,24,51-9151.00,Photographic Process Workers and Processing Machine Operators
38,43,19-3034.00,School Psychologists
38,40,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
38,39,17-3029.08,Photonics Technicians
38,39,51-9141.00,Semiconductor Processing Technicians
38,37,41-9031.00,Sales Engineers
38,36,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
38,36,13-1199.06,Online Merchants
38,35,51-9022.00,"Grinding and Polishing Workers, Hand"
38,34,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
38,34,49-9031.00,Home Appliance Repairers
38,34,19-4051.00,Nuclear Technicians
38,34,19-4061.00,Social Science Research Assistants
38,33,53-6031.00,Automotive and Watercraft Service Attendants
38,33,51-6092.00,Fabric and Apparel Patternmakers
38,33,39-3012.00,Gambling and Sports Book Writers and Runners
38,33,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
38,32,13-2031.00,Budget Analysts
38,32,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
38,32,27-2012.04,Talent Directors
38,31,33-9021.00,Private Detectives and Investigators
37,45,29-1071.01,Anesthesiologist Assistants
37,42,15-1299.02,Geographic Information Systems Technologists and Technicians
37,41,27-1021.00,Commercial and Industrial Designers
37,40,17-2141.00,Mechanical Engineers
37,37,53-2021.00,Air Traffic Controllers
37,35,45-2011.00,Agricultural Inspectors
37,35,43-4151.00,Order Clerks
37,35,47-2072.00,Pile Driver Operators
37,35,17-3031.00,Surveying and Mapping Technicians
37,34,47-2081.00,Drywall and Ceiling Tile Installers
37,34,17-2112.00,Industrial Engineers
37,33,13-2072.00,Loan Officers
37,32,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
37,32,41-3041.00,Travel Agents
37,29,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
37,28,53-6061.00,Passenger Attendants
37,28,29-2099.08,Patient Representatives
37,28,31-2022.00,Physical Therapist Aides
37,28,47-2151.00,Pipelayers
37,27,43-9031.00,Desktop Publishers
37,27,43-9071.00,"Office Machine Operators, Except Computer"
37,26,51-9194.00,Etchers and Engravers
36,45,19-3011.00,Economists
36,42,15-1243.01,Data Warehousing Specialists
36,42,29-9092.00,Genetic Counselors
36,41,27-1024.00,Graphic Designers
36,39,17-3022.00,Civil Engineering Technologists and Technicians
36,37,15-1212.00,Information Security Analysts
36,35,13-2023.00,Appraisers and Assessors of Real Estate
36,33,13-2053.00,Insurance Underwriters
36,33,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
36,32,25-4022.00,Librarians and Media Collections Specialists
36,31,43-3061.00,Procurement Clerks
36,31,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
36,30,49-3041.00,Farm Equipment Mechanics and Service Technicians
36,30,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
36,30,51-4041.00,Machinists
36,29,13-1032.00,"Insurance Appraisers, Auto Damage"
36,29,53-7065.00,Stockers and Order Fillers
36,28,29-1127.00,Speech-Language Pathologists
36,22,41-9011.00,Demonstrators and Product Promoters
36,22,31-2011.00,Occupational Therapy Assistants
35,43,19-3011.01,Environmental Economists
35,43,25-1125.00,"History Teachers, Postsecondary"
35,35,43-6011.00,Executive Secretaries and Executive Administrative Assistants
35,35,49-3093.00,Tire Repairers and Changers
35,34,17-3013.00,Mechanical Drafters
35,34,51-9083.00,Ophthalmic Laboratory Technicians
35,34,53-4031.00,Railroad Conductors and Yardmasters
35,33,51-6051.00,"Sewers, Hand"
35,32,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
35,32,13-1074.00,Farm Labor Contractors
35,31,35-2011.00,"Cooks, Fast Food"
35,31,21-1093.00,Social and Human Service Assistants
35,30,43-9111.00,Statistical Assistants
35,27,13-2071.00,Credit Counselors
35,27,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
35,23,43-6012.00,Legal Secretaries and Administrative Assistants
35,22,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
35,21,51-2061.00,Timing Device Assemblers and Adjusters
35,Not available,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
34,42,15-2021.00,Mathematicians
34,36,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
34,35,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
34,34,25-4013.00,Museum Technicians and Conservators
34,33,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
34,31,17-1021.00,Cartographers and Photogrammetrists
34,30,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
34,29,51-4111.00,Tool and Die Makers
34,26,53-6011.00,Bridge and Lock Tenders
34,26,27-2042.00,Musicians and Singers
34,19,43-6013.00,Medical Secretaries and Administrative Assistants
33,38,31-9099.01,Speech-Language Pathology Assistants
33,37,29-1291.00,Acupuncturists
33,36,47-3013.00,Helpers--Electricians
33,33,43-5011.00,Cargo and Freight Agents
33,32,29-2031.00,Cardiovascular Technologists and Technicians
33,31,49-2097.00,Audiovisual Equipment Installers and Repairers
33,30,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
33,28,41-3011.00,Advertising Sales Agents
33,28,43-5051.00,Postal Service Clerks
33,27,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
33,27,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
33,25,41-2031.00,Retail Salespersons
33,25,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
33,24,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
33,24,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
33,23,43-4021.00,Correspondence Clerks
33,20,29-1215.00,Family Medicine Physicians
32,35,11-9121.01,Clinical Research Coordinators
32,35,31-9011.00,Massage Therapists
32,33,13-1041.00,Compliance Officers
32,31,17-3025.00,Environmental Engineering Technologists and Technicians
32,31,29-2092.00,Hearing Aid Specialists
32,31,47-2082.00,Tapers
32,29,53-2031.00,Flight Attendants
32,29,43-4121.00,"Library Assistants, Clerical"
32,28,51-7031.00,"Model Makers, Wood"
32,28,19-1031.03,Park Naturalists
32,28,41-4011.07,Solar Sales Representatives and Assessors
32,27,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
32,27,39-3021.00,Motion Picture Projectionists
32,27,31-1131.00,Nursing Assistants
32,26,51-9031.00,"Cutters and Trimmers, Hand"
32,25,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
32,21,51-8091.00,Chemical Plant and System Operators
32,19,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
31,36,25-1112.00,"Law Teachers, Postsecondary"
31,35,15-1231.00,Computer Network Support Specialists
31,33,19-3093.00,Historians
31,32,53-3031.00,Driver/Sales Workers
31,30,33-3031.00,Fish and Game Wardens
31,28,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
31,28,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
31,27,43-4031.00,"Court, Municipal, and License Clerks"
31,27,49-9096.00,Riggers
31,26,39-2021.00,Animal Caretakers
31,26,51-2031.00,Engine and Other Machine Assemblers
31,26,51-9198.00,Helpers--Production Workers
31,25,49-3051.00,Motorboat Mechanics and Service Technicians
31,25,27-3023.00,"News Analysts, Reporters, and Journalists"
31,24,51-9191.00,Adhesive Bonding Machine Operators and Tenders
31,24,43-2011.00,"Switchboard Operators, Including Answering Service"
31,20,51-4061.00,"Model Makers, Metal and Plastic"
31,Not available,19-4031.00,Chemical Technicians
30,36,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
30,31,51-2021.00,"Coil Winders, Tapers, and Finishers"
30,31,45-3031.00,Fishing and Hunting Workers
30,30,15-2099.01,Bioinformatics Technicians
30,29,13-1041.03,Equal Opportunity Representatives and Officers
30,28,41-3021.00,Insurance Sales Agents
30,28,53-6051.00,Transportation Inspectors
30,27,27-4011.00,Audio and Video Technicians
30,27,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
30,27,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
30,26,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
30,26,47-5071.00,"Roustabouts, Oil and Gas"
30,25,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
30,24,39-9011.01,Nannies
30,23,27-2031.00,Dancers
30,15,51-3092.00,Food Batchmakers
29,31,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
29,29,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
29,27,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
29,25,15-1242.00,Database Administrators
29,24,51-3023.00,Slaughterers and Meat Packers
29,23,51-2023.00,Electromechanical Equipment Assemblers
29,23,53-4041.00,Subway and Streetcar Operators
29,20,31-9094.00,Medical Transcriptionists
29,19,53-6021.00,Parking Attendants
28,29,27-3042.00,Technical Writers
28,26,43-4061.00,"Eligibility Interviewers, Government Programs"
28,26,49-9043.00,"Maintenance Workers, Machinery"
28,26,51-6031.00,Sewing Machine Operators
28,25,39-4011.00,Embalmers
28,24,31-1121.00,Home Health Aides
28,24,43-4171.00,Receptionists and Information Clerks
28,22,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
28,17,39-3091.00,Amusement and Recreation Attendants
28,17,31-1122.00,Personal Care Aides
28,14,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
28,Not available,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
27,29,51-7032.00,"Patternmakers, Wood"
27,27,27-2011.00,Actors
27,26,15-1211.00,Computer Systems Analysts
27,25,47-5051.00,"Rock Splitters, Quarry"
27,24,53-7081.00,Refuse and Recyclable Material Collectors
27,23,39-3011.00,Gambling Dealers
27,23,51-9071.00,Jewelers and Precious Stone and Metal Workers
27,22,49-9061.00,Camera and Photographic Equipment Repairers
27,21,51-7011.00,Cabinetmakers and Bench Carpenters
27,21,37-2012.00,Maids and Housekeeping Cleaners
27,20,33-3021.02,Police Identification and Records Officers
26,35,49-9097.00,Signal and Track Switch Repairers
26,22,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
26,20,43-3041.00,Gambling Cage Workers
26,16,43-9022.00,Word Processors and Typists
26,Not available,39-5092.00,Manicurists and Pedicurists
25,30,15-1244.00,Network and Computer Systems Administrators
25,29,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
25,27,51-8092.00,Gas Plant Operators
25,26,43-4071.00,File Clerks
25,25,43-5041.00,"Meter Readers, Utilities"
25,24,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
25,22,53-3052.00,"Bus Drivers, Transit and Intercity"
25,21,19-4092.00,Forensic Science Technicians
25,20,43-9061.00,"Office Clerks, General"
25,16,51-9123.00,"Painting, Coating, and Decorating Workers"
24,30,21-1013.00,Marriage and Family Therapists
24,25,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
24,25,43-4131.00,Loan Interviewers and Clerks
24,25,23-2093.00,"Title Examiners, Abstractors, and Searchers"
24,23,23-2011.00,Paralegals and Legal Assistants
24,22,47-3012.00,Helpers--Carpenters
24,19,53-7061.00,Cleaners of Vehicles and Equipment
24,19,39-7011.00,Tour Guides and Escorts
24,18,19-4099.01,Quality Control Analysts
24,15,37-3011.00,Landscaping and Groundskeeping Workers
23,24,19-4021.00,Biological Technicians
23,23,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
23,19,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
23,17,43-3051.00,Payroll and Timekeeping Clerks
22,21,39-5094.00,Skincare Specialists
22,20,39-5011.00,Barbers
22,19,15-1232.00,Computer User Support Specialists
22,19,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
22,17,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
22,15,43-2021.00,Telephone Operators
22,13,31-1132.00,Orderlies
22,12,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
22,Not available,45-2021.00,Animal Breeders
22,Not available,51-6042.00,Shoe Machine Operators and Tenders
21,23,27-1012.00,Craft Artists
21,21,53-3033.00,Light Truck Drivers
21,18,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
21,17,51-6041.00,Shoe and Leather Workers and Repairers
21,16,27-3092.00,Court Reporters and Simultaneous Captioners
21,16,53-7063.00,Machine Feeders and Offbearers
20,22,49-3022.00,Automotive Glass Installers and Repairers
20,21,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
20,20,25-4031.00,Library Technicians
20,Not available,43-3021.00,Billing and Posting Clerks
19,18,17-2072.00,"Electronics Engineers, Except Computer"
19,Not available,17-3012.00,Electrical and Electronics Drafters
18,19,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
18,17,51-3093.00,Food Cooking Machine Operators and Tenders
18,17,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
18,16,51-9195.05,"Potters, Manufacturing"
18,15,51-9071.06,Gem and Diamond Workers
18,15,51-2041.00,Structural Metal Fabricators and Fitters
18,13,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
17,20,43-4011.00,Brokerage Clerks
17,16,35-2013.00,"Cooks, Private Household"
17,14,43-9041.00,Insurance Claims and Policy Processing Clerks
16,18,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
16,16,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
16,Not available,45-4021.00,Fallers
15,15,41-9041.00,Telemarketers
15,14,23-1022.00,"Arbitrators, Mediators, and Conciliators"
15,Not relevant,33-9091.00,Crossing Guards and Flaggers
14,13,49-9064.00,Watch and Clock Repairers
14,12,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
14,12,43-5052.00,Postal Service Mail Carriers
13,13,27-1023.00,Floral Designers
12,Not available,41-9012.00,Models
11,13,27-3043.05,"Poets, Lyricists and Creative Writers"
10,8,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
10,Not available,43-5021.00,Couriers and Messengers
6,Not available,43-9081.00,Proofreaders and Copy Markers
4,Not available,23-1012.00,Judicial Law Clerks
