Importance,Level,Code,Occupation
26,19,29-1069.08,Physical Medicine and Rehabilitation Physicians
26,18,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
26,18,29-1125.02,Music Therapists
26,17,33-9091.00,Crossing Guards
26,14,49-9093.00,"Fabric Menders, Except Garment"
25,27,51-4012.00,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic"
25,24,17-1021.00,Cartographers and Photogrammetrists
25,24,17-2071.00,Electrical Engineers
25,23,17-2011.00,Aerospace Engineers
25,23,29-1071.01,Anesthesiologist Assistants
25,22,41-3021.00,Insurance Sales Agents
25,22,15-1143.01,Telecommunications Engineering Specialists
25,21,29-1141.01,Acute Care Nurses
25,21,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
25,20,43-4071.00,File Clerks
25,20,21-1092.00,Probation Officers and Correctional Treatment Specialists
25,18,13-1075.00,Labor Relations Specialists
25,15,19-4021.00,Biological Technicians
24,25,17-3029.06,Manufacturing Engineering Technologists
24,23,35-2012.00,"Cooks, Institution and Cafeteria"
24,22,17-3023.01,Electronics Engineering Technicians
24,21,13-2099.04,"Fraud Examiners, Investigators and Analysts"
24,21,17-3013.00,Mechanical Drafters
24,20,29-2054.00,Respiratory Therapy Technicians
24,19,25-2059.01,Adapted Physical Education Specialists
24,19,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
24,19,11-9141.00,"Property, Real Estate, and Community Association Managers"
24,19,29-1067.00,Surgeons
24,18,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
24,18,29-1131.00,Veterinarians
24,17,19-4031.00,Chemical Technicians
24,17,51-2021.00,"Coil Winders, Tapers, and Finishers"
24,17,21-1093.00,Social and Human Service Assistants
24,13,31-1015.00,Orderlies
23,25,25-1053.00,"Environmental Science Teachers, Postsecondary"
23,21,35-1011.00,Chefs and Head Cooks
23,21,13-1081.00,Logisticians
23,21,17-3029.12,Nanotechnology Engineering Technicians
23,19,35-3011.00,Bartenders
23,18,19-4099.01,Quality Control Analysts
23,18,17-2081.01,Water/Wastewater Engineers
22,24,29-1069.10,Radiologists
22,22,19-4099.03,Remote Sensing Technicians
22,21,19-3091.01,Anthropologists
22,19,31-9091.00,Dental Assistants
22,19,17-2072.01,Radio Frequency Identification Device Specialists
22,18,29-1128.00,Exercise Physiologists
22,17,17-2121.02,Marine Architects
22,17,43-4151.00,Order Clerks
22,16,11-3061.00,Purchasing Managers
22,16,29-1141.00,Registered Nurses
22,13,17-2171.00,Petroleum Engineers
22,10,43-9071.00,"Office Machine Operators, Except Computer"
22,Not available,51-6042.00,Shoe Machine Operators and Tenders
21,29,17-2199.11,Solar Energy Systems Engineers
21,26,13-1081.02,Logistics Analysts
21,20,17-2112.00,Industrial Engineers
21,20,29-2011.00,Medical and Clinical Laboratory Technologists
21,18,17-2199.03,Energy Engineers
21,18,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
21,18,27-3012.00,Public Address System and Other Announcers
21,17,51-9082.00,Medical Appliance Technicians
21,17,43-9061.00,"Office Clerks, General"
21,16,43-5011.01,Freight Forwarders
21,15,11-2011.00,Advertising and Promotions Managers
21,14,41-2011.00,Cashiers
21,14,19-1022.00,Microbiologists
21,13,39-6012.00,Concierges
21,13,17-3031.02,Mapping Technicians
21,12,41-2031.00,Retail Salespersons
21,Not available,15-1141.00,Database Administrators
21,Not available,39-5092.00,Manicurists and Pedicurists
20,25,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers
20,22,17-2131.00,Materials Engineers
20,20,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
20,19,17-2141.00,Mechanical Engineers
20,17,15-1199.05,Geographic Information Systems Technicians
20,17,29-2091.00,Orthotists and Prosthetists
20,17,13-2099.02,Risk Management Specialists
20,16,29-2061.00,Licensed Practical and Licensed Vocational Nurses
20,15,13-1131.00,Fundraisers
20,14,19-3031.02,Clinical Psychologists
20,14,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
20,13,35-3022.01,Baristas
20,13,11-2021.00,Marketing Managers
20,12,31-2011.00,Occupational Therapy Assistants
20,11,13-2072.00,Loan Officers
20,Not relevant,29-2051.00,Dietetic Technicians
20,Not available,29-2012.00,Medical and Clinical Laboratory Technicians
20,Not available,25-3021.00,Self-Enrichment Education Teachers
19,21,17-2161.00,Nuclear Engineers
19,20,25-1064.00,"Geography Teachers, Postsecondary"
19,19,11-2031.00,Public Relations and Fundraising Managers
19,19,43-3071.00,Tellers
19,19,39-7011.00,Tour Guides and Escorts
19,18,27-2041.04,Music Composers and Arrangers
19,17,15-1199.04,Geospatial Information Scientists and Technologists
19,16,51-5111.00,Prepress Technicians and Workers
19,15,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
19,15,27-4013.00,Radio Operators
19,14,51-3011.00,Bakers
19,12,11-9031.00,"Education Administrators, Preschool and Childcare Center/Program"
19,11,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
19,11,35-3022.00,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop"
19,11,25-1032.00,"Engineering Teachers, Postsecondary"
19,Not available,43-4021.00,Correspondence Clerks
19,Not available,41-2012.00,Gaming Change Persons and Booth Cashiers
18,20,19-2032.00,Materials Scientists
18,18,29-1141.04,Clinical Nurse Specialists
18,18,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
18,17,17-2199.06,Microsystems Engineers
18,17,19-3099.01,Transportation Planners
18,16,25-1042.00,"Biological Science Teachers, Postsecondary"
18,16,25-2052.00,"Special Education Teachers, Kindergarten and Elementary School"
18,15,27-2042.02,"Musicians, Instrumental"
18,15,29-2099.01,Neurodiagnostic Technologists
18,14,29-2081.00,"Opticians, Dispensing"
18,13,29-2011.03,Histotechnologists and Histologic Technicians
18,13,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
18,13,31-2022.00,Physical Therapist Aides
18,13,41-3031.02,"Sales Agents, Financial Services"
18,10,51-6092.00,Fabric and Apparel Patternmakers
18,Not available,17-3012.02,Electrical Drafters
17,18,21-2021.00,"Directors, Religious Activities and Education"
17,17,11-9032.00,"Education Administrators, Elementary and Secondary School"
17,16,15-1111.00,Computer and Information Research Scientists
17,16,29-1021.00,"Dentists, General"
17,16,25-9031.00,Instructional Coordinators
17,16,51-3023.00,Slaughterers and Meat Packers
17,16,19-3051.00,Urban and Regional Planners
17,15,43-4061.00,"Eligibility Interviewers, Government Programs"
17,15,29-1151.00,Nurse Anesthetists
17,14,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
17,12,41-3099.01,Energy Brokers
17,11,11-3131.00,Training and Development Managers
17,10,17-3011.01,Architectural Drafters
17,Not available,35-2011.00,"Cooks, Fast Food"
16,23,17-2141.01,Fuel Cell Engineers
16,20,17-2199.07,Photonics Engineers
16,19,17-2112.01,Human Factors Engineers and Ergonomists
16,18,17-2041.00,Chemical Engineers
16,18,19-1012.00,Food Scientists and Technologists
16,18,29-2092.00,Hearing Aid Specialists
16,17,19-2021.00,Atmospheric and Space Scientists
16,16,33-9031.00,Gaming Surveillance Officers and Gaming Investigators
16,16,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
16,16,33-9093.00,Transportation Security Screeners
16,15,11-3021.00,Computer and Information Systems Managers
16,15,15-1151.00,Computer User Support Specialists
16,15,15-1199.12,Document Management Specialists
16,14,11-9051.00,Food Service Managers
16,14,25-1071.00,"Health Specialties Teachers, Postsecondary"
16,14,21-1022.00,Healthcare Social Workers
16,14,29-2035.00,Magnetic Resonance Imaging Technologists
16,14,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
16,13,27-3041.00,Editors
16,13,41-1011.00,First-Line Supervisors of Retail Sales Workers
16,13,29-2052.00,Pharmacy Technicians
16,13,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
16,12,27-4014.00,Sound Engineering Technicians
16,11,25-1191.00,Graduate Teaching Assistants
16,11,29-1127.00,Speech-Language Pathologists
16,11,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
16,9,29-1123.00,Physical Therapists
16,9,35-3031.00,Waiters and Waitresses
16,8,25-1192.00,"Home Economics Teachers, Postsecondary"
16,Not available,45-2092.01,Nursery Workers
15,22,25-1031.00,"Architecture Teachers, Postsecondary"
15,20,17-3029.03,Electromechanical Engineering Technologists
15,19,29-1063.00,"Internists, General"
15,17,29-1081.00,Podiatrists
15,15,11-9041.00,Architectural and Engineering Managers
15,15,11-9071.00,Gaming Managers
15,15,15-1199.09,Information Technology Project Managers
15,15,29-1069.05,Nuclear Medicine Physicians
15,14,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
15,13,29-1011.00,Chiropractors
15,12,39-1011.00,Gaming Supervisors
15,11,27-3031.00,Public Relations Specialists
15,10,41-9011.00,Demonstrators and Product Promoters
15,9,43-3041.00,Gaming Cage Workers
15,Not relevant,51-9071.07,Precious Metal Workers
14,19,29-1141.03,Critical Care Nurses
14,17,19-2099.01,Remote Sensing Scientists and Technologists
14,14,39-3092.00,Costume Attendants
14,14,43-2011.00,"Switchboard Operators, Including Answering Service"
14,12,25-2051.00,"Special Education Teachers, Preschool"
14,11,29-1031.00,Dietitians and Nutritionists
14,11,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
14,10,29-1141.02,Advanced Practice Psychiatric Nurses
14,10,43-9021.00,Data Entry Keyers
14,10,29-1171.00,Nurse Practitioners
14,7,29-1122.00,Occupational Therapists
14,7,27-2023.00,"Umpires, Referees, and Other Sports Officials"
14,Not available,43-4051.03,Patient Representatives
14,Not available,39-5093.00,Shampooers
14,Not available,39-5094.00,Skincare Specialists
13,17,19-2011.00,Astronomers
13,17,39-1021.01,Spa Managers
13,14,15-1152.00,Computer Network Support Specialists
13,14,29-1069.04,Neurologists
13,13,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
13,13,29-1069.01,Allergists and Immunologists
13,13,15-1142.00,Network and Computer Systems Administrators
13,12,11-1011.03,Chief Sustainability Officers
13,12,13-1051.00,Cost Estimators
13,10,11-9039.01,Distance Learning Coordinators
13,8,27-4032.00,Film and Video Editors
13,8,11-9039.02,Fitness and Wellness Coordinators
13,Not relevant,39-9011.00,Childcare Workers
13,Not relevant,17-3011.02,Civil Drafters
13,Not relevant,13-1199.03,Customs Brokers
13,Not relevant,51-9083.00,Ophthalmic Laboratory Technicians
13,Not available,11-9121.01,Clinical Research Coordinators
13,Not available,31-9092.00,Medical Assistants
12,17,25-4011.00,Archivists
12,15,25-1054.00,"Physics Teachers, Postsecondary"
12,13,29-1161.00,Nurse Midwives
12,12,13-2011.02,Auditors
12,12,19-3092.00,Geographers
12,12,33-3021.06,Intelligence Analysts
12,10,29-1125.01,Art Therapists
12,10,39-3012.00,Gaming and Sports Book Writers and Runners
12,9,27-1023.00,Floral Designers
12,8,29-1069.07,Pathologists
12,Not relevant,29-2057.00,Ophthalmic Medical Technicians
12,Not available,39-5011.00,Barbers
12,Not available,25-1081.00,"Education Teachers, Postsecondary"
12,Not available,27-1026.00,Merchandise Displayers and Window Trimmers
12,Not available,43-3061.00,Procurement Clerks
12,Not available,41-3031.01,"Sales Agents, Securities and Commodities"
12,Not available,27-2042.01,Singers
12,Not available,43-3021.01,Statement Clerks
12,Not available,27-3042.00,Technical Writers
12,Not available,41-3041.00,Travel Agents
11,14,17-1011.00,"Architects, Except Landscape and Naval"
11,14,17-2072.00,"Electronics Engineers, Except Computer"
11,14,43-6011.00,Executive Secretaries and Executive Administrative Assistants
11,13,25-1011.00,"Business Teachers, Postsecondary"
11,11,15-1121.01,Informatics Nurse Specialists
11,11,25-1022.00,"Mathematical Science Teachers, Postsecondary"
11,11,29-1071.00,Physician Assistants
11,10,11-3121.00,Human Resources Managers
11,10,29-1064.00,Obstetricians and Gynecologists
11,9,25-2054.00,"Special Education Teachers, Secondary School"
11,8,25-4021.00,Librarians
11,8,13-1199.05,Sustainability Specialists
11,7,43-9022.00,Word Processors and Typists
11,Not relevant,25-2023.00,"Career/Technical Education Teachers, Middle School"
11,Not relevant,43-4031.03,License Clerks
11,Not relevant,43-5031.00,"Police, Fire, and Ambulance Dispatchers"
11,Not relevant,29-1066.00,Psychiatrists
11,Not available,25-1063.00,"Economics Teachers, Postsecondary"
11,Not available,21-1012.00,"Educational, Guidance, School, and Vocational Counselors"
11,Not available,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
11,Not available,29-1022.00,Oral and Maxillofacial Surgeons
11,Not available,23-2093.00,"Title Examiners, Abstractors, and Searchers"
10,13,17-2061.00,Computer Hardware Engineers
10,12,29-1069.09,Preventive Medicine Physicians
10,11,29-1199.01,Acupuncturists
10,11,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
10,10,35-3021.00,"Combined Food Preparation and Serving Workers, Including Fast Food"
10,9,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors
10,Not relevant,29-1181.00,Audiologists
10,Not relevant,43-4051.00,Customer Service Representatives
10,Not relevant,19-1029.03,Geneticists
10,Not relevant,19-3032.00,Industrial-Organizational Psychologists
10,Not relevant,27-1025.00,Interior Designers
10,Not relevant,17-3029.11,Nanotechnology Engineering Technologists
10,Not available,27-3043.04,Copy Writers
10,Not available,25-1082.00,"Library Science Teachers, Postsecondary"
10,Not available,21-1014.00,Mental Health Counselors
10,Not available,27-1014.00,Multimedia Artists and Animators
10,Not available,27-2041.01,Music Directors
10,Not available,51-9123.00,"Painting, Coating, and Decorating Workers"
10,Not available,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
10,Not available,19-3031.01,School Psychologists
9,11,17-2031.00,Biomedical Engineers
9,11,13-1199.04,Business Continuity Planners
9,11,15-1122.00,Information Security Analysts
9,11,19-1029.02,Molecular and Cellular Biologists
9,10,27-2012.01,Producers
9,8,13-2053.00,Insurance Underwriters
9,7,25-1052.00,"Chemistry Teachers, Postsecondary"
9,Not relevant,11-1011.00,Chief Executives
9,Not relevant,15-2041.02,Clinical Data Managers
9,Not relevant,25-1122.00,"Communications Teachers, Postsecondary"
9,Not relevant,29-2011.02,Cytotechnologists
9,Not relevant,27-2031.00,Dancers
9,Not relevant,35-3041.00,"Food Servers, Nonrestaurant"
9,Not relevant,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
9,Not relevant,29-1023.00,Orthodontists
9,Not relevant,15-1199.01,Software Quality Assurance Engineers and Testers
9,Not relevant,29-2056.00,Veterinary Technologists and Technicians
9,Not available,29-1062.00,Family and General Practitioners
9,Not available,13-2051.00,Financial Analysts
9,Not available,23-1011.00,Lawyers
9,Not available,43-4141.00,New Accounts Clerks
9,Not available,13-1199.06,Online Merchants
9,Not available,19-2012.00,Physicists
8,12,17-2199.02,Validation Engineers
8,10,25-1021.00,"Computer Science Teachers, Postsecondary"
8,10,43-4031.01,Court Clerks
8,8,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
8,7,15-1199.03,Web Administrators
8,Not relevant,13-1031.01,"Claims Examiners, Property and Casualty Insurance"
8,Not relevant,13-2041.00,Credit Analysts
8,Not relevant,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
8,Not relevant,19-2041.03,Industrial Ecologists
8,Not relevant,27-3091.00,Interpreters and Translators
8,Not relevant,51-9071.01,Jewelers
8,Not relevant,19-1042.00,"Medical Scientists, Except Epidemiologists"
8,Not relevant,29-2099.05,Ophthalmic Medical Technologists
8,Not relevant,29-1041.00,Optometrists
8,Not relevant,43-3051.00,Payroll and Timekeeping Clerks
8,Not relevant,13-2082.00,Tax Preparers
8,Not relevant,11-3031.01,Treasurers and Controllers
8,Not available,27-2011.00,Actors
8,Not available,15-1131.00,Computer Programmers
8,Not available,43-4041.02,Credit Checkers
8,Not available,19-3093.00,Historians
8,Not available,25-2011.00,"Preschool Teachers, Except Special Education"
7,8,13-2052.00,Personal Financial Advisors
7,Not relevant,53-2021.00,Air Traffic Controllers
7,Not relevant,19-1021.00,Biochemists and Biophysicists
7,Not relevant,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
7,Not relevant,53-2031.00,Flight Attendants
7,Not relevant,39-5091.00,"Makeup Artists, Theatrical and Performance"
7,Not relevant,31-9011.00,Massage Therapists
7,Not relevant,11-9111.00,Medical and Health Services Managers
7,Not relevant,43-4171.00,Receptionists and Information Clerks
7,Not relevant,11-9199.01,Regulatory Affairs Managers
7,Not available,29-1069.02,Dermatologists
7,Not available,39-3011.00,Gaming Dealers
7,Not available,25-2012.00,"Kindergarten Teachers, Except Special Education"
7,Not available,25-4031.00,Library Technicians
7,Not available,39-1012.00,Slot Supervisors
6,Not relevant,13-2071.00,Credit Counselors
6,Not relevant,29-2011.01,Cytogenetic Technologists
6,Not relevant,11-9033.00,"Education Administrators, Postsecondary"
6,Not relevant,19-1041.00,Epidemiologists
6,Not relevant,13-1041.03,Equal Opportunity Representatives and Officers
6,Not relevant,39-9031.00,Fitness Trainers and Aerobics Instructors
6,Not relevant,13-1111.00,Management Analysts
6,Not relevant,13-1161.00,Market Research Analysts and Marketing Specialists
6,Not relevant,13-1151.00,Training and Development Specialists
6,Not available,51-9071.06,Gem and Diamond Workers
6,Not available,43-6012.00,Legal Secretaries
6,Not available,29-2071.00,Medical Records and Health Information Technicians
6,Not available,43-4031.02,Municipal Clerks
6,Not available,29-1065.00,"Pediatricians, General"
6,Not available,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
6,Not available,25-1066.00,"Psychology Teachers, Postsecondary"
6,Not available,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
5,Not relevant,15-1199.08,Business Intelligence Analysts
5,Not relevant,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
5,Not relevant,15-1199.02,Computer Systems Engineers/Architects
5,Not relevant,29-1069.03,Hospitalists
5,Not relevant,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
5,Not relevant,23-2011.00,Paralegals and Legal Assistants
5,Not relevant,29-1051.00,Pharmacists
5,Not relevant,51-6051.00,"Sewers, Hand"
5,Not relevant,15-1134.00,Web Developers
5,Not available,13-2011.01,Accountants
5,Not available,25-9011.00,Audio-Visual and Multimedia Collections Specialists
5,Not available,15-1121.00,Computer Systems Analysts
5,Not available,19-3031.03,Counseling Psychologists
5,Not available,27-1022.00,Fashion Designers
5,Not available,43-4111.00,"Interviewers, Except Eligibility and Loan"
5,Not available,13-2071.01,Loan Counselors
5,Not available,19-4061.00,Social Science Research Assistants
5,Not available,25-2053.00,"Special Education Teachers, Middle School"
4,Not relevant,43-9111.01,Bioinformatics Technicians
4,Not relevant,11-3111.00,Compensation and Benefits Managers
4,Not relevant,15-1143.00,Computer Network Architects
4,Not relevant,25-9031.01,Instructional Designers and Technologists
4,Not relevant,29-1199.04,Naturopathic Physicians
4,Not available,27-1011.00,Art Directors
4,Not available,43-9041.01,Insurance Claims Clerks
4,Not available,11-9199.03,Investment Fund Managers
4,Not available,25-1112.00,"Law Teachers, Postsecondary"
4,Not available,51-6041.00,Shoe and Leather Workers and Repairers
4,Not available,31-9099.01,Speech-Language Pathology Assistants
4,Not available,43-9111.00,Statistical Assistants
4,Not available,25-9041.00,Teacher Assistants
3,Not relevant,23-1022.00,"Arbitrators, Mediators, and Conciliators"
3,Not relevant,27-2032.00,Choreographers
3,Not relevant,19-2041.01,Climate Change Analysts
3,Not relevant,27-1024.00,Graphic Designers
3,Not relevant,29-1199.05,Orthoptists
3,Not relevant,27-3043.05,"Poets, Lyricists and Creative Writers"
3,Not relevant,13-1041.07,Regulatory Affairs Specialists
3,Not available,39-3091.00,Amusement and Recreation Attendants
3,Not available,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
3,Not available,43-3021.02,"Billing, Cost, and Rate Clerks"
3,Not available,13-2031.00,Budget Analysts
3,Not available,49-9061.00,Camera and Photographic Equipment Repairers
3,Not available,43-9041.02,Insurance Policy Processing Clerks
3,Not available,23-1012.00,Judicial Law Clerks
3,Not available,25-1067.00,"Sociology Teachers, Postsecondary"
3,Not available,15-1132.00,"Software Developers, Applications"
3,Not available,15-1133.00,"Software Developers, Systems Software"
2,Not relevant,15-2011.00,Actuaries
2,Not relevant,15-1199.07,Data Warehousing Specialists
2,Not relevant,25-2021.00,"Elementary School Teachers, Except Special Education"
2,Not relevant,29-9092.00,Genetic Counselors
2,Not relevant,15-2021.00,Mathematicians
2,Not relevant,19-3039.01,Neuropsychologists and Clinical Neuropsychologists
2,Not relevant,19-3094.00,Political Scientists
2,Not relevant,25-3099.02,Tutors
2,Not available,19-1029.01,Bioinformatics Scientists
2,Not available,11-3031.02,"Financial Managers, Branch or Department"
2,Not available,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
2,Not available,43-4121.00,"Library Assistants, Clerical"
2,Not available,21-1013.00,Marriage and Family Therapists
2,Not available,43-6013.00,Medical Secretaries
2,Not available,41-9012.00,Models
2,Not available,51-9151.00,Photographic Process Workers and Processing Machine Operators
2,Not available,27-2012.04,Talent Directors
2,Not available,41-9041.00,Telemarketers
2,Not available,43-2021.00,Telephone Operators
1,Not relevant,19-3011.00,Economists
1,Not relevant,19-3011.01,Environmental Economists
1,Not relevant,13-2099.01,Financial Quantitative Analysts
1,Not relevant,19-3041.00,Sociologists
1,Not relevant,19-3022.00,Survey Researchers
1,Not available,43-3011.00,Bill and Account Collectors
1,Not available,43-4011.00,Brokerage Clerks
1,Not available,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
1,Not available,25-1123.00,"English Language and Literature Teachers, Postsecondary"
1,Not available,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
1,Not available,13-1071.00,Human Resources Specialists
1,Not available,43-4131.00,Loan Interviewers and Clerks
1,Not available,25-1113.00,"Social Work Teachers, Postsecondary"
0,0,15-2091.00,Mathematical Technicians
0,Not relevant,15-2041.01,Biostatisticians
0,Not relevant,15-1199.06,Database Architects
0,Not relevant,31-9094.00,Medical Transcriptionists
0,Not relevant,15-2031.00,Operations Research Analysts
0,Not relevant,43-9081.00,Proofreaders and Copy Markers
0,Not relevant,15-1199.10,Search Marketing Strategists
0,Not relevant,41-3031.03,Securities and Commodities Traders
0,Not relevant,15-2041.00,Statisticians
0,Not relevant,15-1199.11,Video Game Designers
0,Not available,43-4041.01,Credit Authorizers
0,Not available,17-3012.01,Electronic Drafters
0,Not available,25-1125.00,"History Teachers, Postsecondary"
0,Not available,25-1065.00,"Political Science Teachers, Postsecondary"
