Importance,Level,Code,Occupation
37,36,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
37,36,47-2031.00,Carpenters
37,36,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
37,34,43-6012.00,Legal Secretaries and Administrative Assistants
37,32,53-7073.00,Wellhead Pumpers
37,31,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
37,31,31-1133.00,Psychiatric Aides
37,31,53-4031.00,Railroad Conductors and Yardmasters
37,29,51-9083.00,Ophthalmic Laboratory Technicians
37,25,51-3011.00,Bakers
37,25,51-9197.00,Tire Builders
36,46,19-2041.01,Climate Change Policy Analysts
36,46,13-1075.00,Labor Relations Specialists
36,39,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
36,38,11-9041.00,Architectural and Engineering Managers
36,38,17-2199.03,"Energy Engineers, Except Wind and Solar"
36,38,49-9062.00,Medical Equipment Repairers
36,37,13-2011.00,Accountants and Auditors
36,35,47-2132.00,"Insulation Workers, Mechanical"
36,34,43-9031.00,Desktop Publishers
36,32,17-3027.00,Mechanical Engineering Technologists and Technicians
35,46,17-2131.00,Materials Engineers
35,40,47-3013.00,Helpers--Electricians
35,40,13-1081.00,Logisticians
35,38,49-3011.00,Aircraft Mechanics and Service Technicians
35,36,17-2072.01,Radio Frequency Identification Device Specialists
35,34,17-2111.02,Fire-Prevention and Protection Engineers
35,34,53-6051.00,Transportation Inspectors
35,32,27-1024.00,Graphic Designers
35,30,25-9044.00,"Teaching Assistants, Postsecondary"
34,40,27-4014.00,Sound Engineering Technicians
34,35,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
34,34,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
34,33,43-4071.00,File Clerks
34,33,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
34,32,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
34,31,23-2093.00,"Title Examiners, Abstractors, and Searchers"
34,30,45-2021.00,Animal Breeders
34,30,27-1014.00,Special Effects Artists and Animators
34,29,53-7021.00,Crane and Tower Operators
34,29,45-3031.00,Fishing and Hunting Workers
34,29,53-7071.00,Gas Compressor and Gas Pumping Station Operators
34,28,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
34,28,51-9022.00,"Grinding and Polishing Workers, Hand"
34,26,53-5011.00,Sailors and Marine Oilers
34,25,51-7021.00,Furniture Finishers
33,38,13-1151.00,Training and Development Specialists
33,35,51-4192.00,"Layout Workers, Metal and Plastic"
33,33,53-4011.00,Locomotive Engineers
33,31,53-7064.00,"Packers and Packagers, Hand"
33,30,31-1122.00,Personal Care Aides
33,30,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
33,29,51-9194.00,Etchers and Engravers
33,29,13-2053.00,Insurance Underwriters
33,Not available,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
32,41,17-2112.01,Human Factors Engineers and Ergonomists
32,41,27-3043.05,"Poets, Lyricists and Creative Writers"
32,40,11-3071.04,Supply Chain Managers
32,36,13-1111.00,Management Analysts
32,35,19-3011.00,Economists
32,35,51-2022.00,Electrical and Electronic Equipment Assemblers
32,33,47-2021.00,Brickmasons and Blockmasons
32,30,47-5081.00,Helpers--Extraction Workers
32,28,37-3011.00,Landscaping and Groundskeeping Workers
32,27,41-9041.00,Telemarketers
32,26,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
32,Not available,13-1074.00,Farm Labor Contractors
31,33,19-3022.00,Survey Researchers
31,31,47-2051.00,Cement Masons and Concrete Finishers
31,31,11-3051.00,Industrial Production Managers
31,30,51-9071.06,Gem and Diamond Workers
30,40,15-1299.01,Web Administrators
30,31,11-9121.00,Natural Sciences Managers
30,29,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
30,26,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
30,26,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
30,24,53-7031.00,Dredge Operators
30,23,47-2072.00,Pile Driver Operators
30,Not available,51-9123.00,"Painting, Coating, and Decorating Workers"
30,Not available,51-6041.00,Shoe and Leather Workers and Repairers
29,39,19-1029.03,Geneticists
29,37,19-3011.01,Environmental Economists
29,33,15-1242.00,Database Administrators
29,29,49-2091.00,Avionics Technicians
29,25,53-7011.00,Conveyor Operators and Tenders
29,25,13-1081.02,Logistics Analysts
29,22,47-5071.00,"Roustabouts, Oil and Gas"
29,18,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
28,29,17-3011.00,Architectural and Civil Drafters
28,26,15-1299.03,Document Management Specialists
28,26,33-9031.00,Gambling Surveillance Officers and Gambling Investigators
28,26,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
28,24,15-1232.00,Computer User Support Specialists
28,21,51-9198.00,Helpers--Production Workers
28,Not available,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers"
27,36,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
27,35,45-4022.00,Logging Equipment Operators
27,35,19-2012.00,Physicists
27,34,51-8092.00,Gas Plant Operators
27,32,29-1222.00,"Physicians, Pathologists"
27,28,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
27,26,51-8021.00,Stationary Engineers and Boiler Operators
27,25,43-3061.00,Procurement Clerks
27,25,19-3034.00,School Psychologists
27,24,47-2011.00,Boilermakers
27,22,53-7061.00,Cleaners of Vehicles and Equipment
27,16,51-4052.00,"Pourers and Casters, Metal"
26,36,15-2099.01,Bioinformatics Technicians
26,34,27-1027.00,Set and Exhibit Designers
26,33,17-2199.09,Nanosystems Engineers
26,32,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers
26,30,51-2021.00,"Coil Winders, Tapers, and Finishers"
26,29,19-1012.00,Food Scientists and Technologists
26,29,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers"
26,28,47-5011.00,"Derrick Operators, Oil and Gas"
26,28,25-1067.00,"Sociology Teachers, Postsecondary"
26,27,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
26,26,17-3031.00,Surveying and Mapping Technicians
26,25,19-3032.00,Industrial-Organizational Psychologists
26,25,11-3031.03,Investment Fund Managers
26,24,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
26,23,51-5111.00,Prepress Technicians and Workers
26,23,51-5113.00,Print Binding and Finishing Workers
26,19,47-3012.00,Helpers--Carpenters
26,Not available,45-2091.00,Agricultural Equipment Operators
26,Not available,51-6042.00,Shoe Machine Operators and Tenders
25,33,19-2099.01,Remote Sensing Scientists and Technologists
25,33,47-5012.00,"Rotary Drill Operators, Oil and Gas"
25,30,17-2141.02,Automotive Engineers
25,30,33-3021.06,Intelligence Analysts
25,30,19-1029.02,Molecular and Cellular Biologists
25,29,23-1012.00,Judicial Law Clerks
25,28,13-1051.00,Cost Estimators
25,24,25-1032.00,"Engineering Teachers, Postsecondary"
25,22,51-2051.00,Fiberglass Laminators and Fabricators
25,21,51-3023.00,Slaughterers and Meat Packers
25,Not available,47-2082.00,Tapers
24,31,19-1021.00,Biochemists and Biophysicists
24,26,15-1221.00,Computer and Information Research Scientists
24,26,51-1011.00,First-Line Supervisors of Production and Operating Workers
24,25,17-3027.01,Automotive Engineering Technicians
24,25,51-8013.03,Biomass Plant Technicians
24,24,17-3029.01,Non-Destructive Testing Specialists
24,24,11-3031.01,Treasurers and Controllers
24,23,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
24,23,43-3051.00,Payroll and Timekeeping Clerks
24,19,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
24,19,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
24,17,43-4011.00,Brokerage Clerks
24,12,51-3092.00,Food Batchmakers
24,Not available,47-5013.00,"Service Unit Operators, Oil and Gas"
23,29,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
23,27,51-8099.01,Biofuels Processing Technicians
23,27,49-9044.00,Millwrights
23,24,15-1299.08,Computer Systems Engineers/Architects
23,21,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
23,21,53-7121.00,"Tank Car, Truck, and Ship Loaders"
23,18,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
23,18,51-9111.00,Packaging and Filling Machine Operators and Tenders
23,Not available,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
22,29,11-3051.01,Quality Control Systems Managers
22,28,19-4099.03,Remote Sensing Technicians
22,26,11-3051.02,Geothermal Production Managers
22,24,15-2041.01,Biostatisticians
22,21,51-9031.00,"Cutters and Trimmers, Hand"
22,21,49-3043.00,Rail Car Repairers
22,19,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
21,34,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
21,31,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
21,28,15-2021.00,Mathematicians
21,27,17-2031.00,Bioengineers and Biomedical Engineers
21,26,11-3051.03,Biofuels Production Managers
21,25,13-1081.01,Logistics Engineers
21,25,17-2199.10,Wind Energy Engineers
21,24,19-4051.02,Nuclear Monitoring Technicians
21,22,13-1199.04,Business Continuity Planners
21,21,17-2112.02,Validation Engineers
21,20,47-2081.00,Drywall and Ceiling Tile Installers
21,20,51-9141.00,Semiconductor Processing Technicians
21,19,51-9011.00,Chemical Equipment Operators and Tenders
21,19,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
21,18,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
21,17,13-2041.00,Credit Analysts
20,28,17-2161.00,Nuclear Engineers
20,26,17-2071.00,Electrical Engineers
20,22,11-3021.00,Computer and Information Systems Managers
20,21,15-1254.00,Web Developers
20,19,51-9081.00,Dental Laboratory Technicians
20,19,43-5061.00,"Production, Planning, and Expediting Clerks"
20,17,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
20,17,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
20,Not available,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
19,29,19-1029.01,Bioinformatics Scientists
19,28,17-2041.00,Chemical Engineers
19,23,11-3111.00,Compensation and Benefits Managers
19,23,15-1212.00,Information Security Analysts
19,22,19-2031.00,Chemists
19,22,49-9096.00,Riggers
19,21,29-2011.02,Cytotechnologists
19,21,17-2199.08,Robotics Engineers
19,20,13-2061.00,Financial Examiners
19,18,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
19,13,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
18,25,17-2141.01,Fuel Cell Engineers
18,19,19-4051.00,Nuclear Technicians
18,18,15-1255.01,Video Game Designers
18,17,19-1022.00,Microbiologists
18,17,47-2171.00,Reinforcing Iron and Rebar Workers
18,16,51-2031.00,Engine and Other Machine Assemblers
18,16,47-2221.00,Structural Iron and Steel Workers
18,16,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
18,15,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
18,12,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
18,Not available,17-2121.00,Marine Engineers and Naval Architects
18,Not available,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
18,Not available,51-2041.00,Structural Metal Fabricators and Fitters
17,25,15-2011.00,Actuaries
17,22,17-2061.00,Computer Hardware Engineers
17,20,27-3042.00,Technical Writers
17,18,51-8013.00,Power Plant Operators
17,17,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
17,17,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
17,17,17-3026.01,Nanotechnology Engineering Technologists and Technicians
17,17,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
17,14,51-6031.00,Sewing Machine Operators
17,Not relevant,51-2092.00,Team Assemblers
17,Not available,11-3051.04,Biomass Power Plant Managers
17,Not available,53-7041.00,Hoist and Winch Operators
17,Not available,17-3026.00,Industrial Engineering Technologists and Technicians
16,21,13-1161.01,Search Marketing Strategists
16,19,51-9161.00,Computer Numerically Controlled Tool Operators
16,18,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
16,17,49-9043.00,"Maintenance Workers, Machinery"
16,16,17-2141.00,Mechanical Engineers
16,16,13-1041.07,Regulatory Affairs Specialists
16,14,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
16,13,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
16,13,53-5031.00,Ship Engineers
16,Not available,51-4061.00,"Model Makers, Metal and Plastic"
15,26,15-1251.00,Computer Programmers
15,21,13-2099.01,Financial Quantitative Analysts
15,18,15-1241.00,Computer Network Architects
15,16,29-2011.01,Cytogenetic Technologists
15,15,39-3092.00,Costume Attendants
15,15,15-1243.00,Database Architects
15,14,15-2051.02,Clinical Data Managers
15,14,17-3013.00,Mechanical Drafters
15,9,51-4071.00,Foundry Mold and Coremakers
15,Not available,19-4031.00,Chemical Technicians
15,Not available,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
14,19,11-9199.01,Regulatory Affairs Managers
14,19,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
14,19,49-9097.00,Signal and Track Switch Repairers
14,13,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
14,Not relevant,51-8011.00,Nuclear Power Reactor Operators
13,21,15-2031.00,Operations Research Analysts
13,19,27-1021.00,Commercial and Industrial Designers
13,15,49-9099.01,Geothermal Technicians
13,15,15-2041.00,Statisticians
13,8,13-2031.00,Budget Analysts
13,Not relevant,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
13,Not relevant,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
13,Not available,17-3012.00,Electrical and Electronics Drafters
13,Not available,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
13,Not available,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
12,18,47-5041.00,Continuous Mining Machine Operators
12,16,51-9162.00,Computer Numerically Controlled Tool Programmers
12,11,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
12,11,15-1244.00,Network and Computer Systems Administrators
12,Not relevant,15-1211.00,Computer Systems Analysts
12,Not relevant,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
12,Not available,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
12,Not available,51-2023.00,Electromechanical Equipment Assemblers
12,Not available,45-4021.00,Fallers
12,Not available,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
12,Not available,51-4051.00,Metal-Refining Furnace Operators and Tenders
11,16,17-2112.03,Manufacturing Engineers
11,13,15-1231.00,Computer Network Support Specialists
11,12,19-2032.00,Materials Scientists
11,10,39-9011.01,Nannies
11,Not relevant,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
11,Not available,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
10,33,17-2171.00,Petroleum Engineers
10,16,17-2199.07,Photonics Engineers
10,15,17-2199.05,Mechatronics Engineers
10,Not relevant,47-5051.00,"Rock Splitters, Quarry"
10,Not relevant,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
10,Not relevant,49-9081.00,Wind Turbine Service Technicians
10,Not available,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
10,Not available,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
10,Not available,51-4041.00,Machinists
10,Not available,51-7032.00,"Patternmakers, Wood"
10,Not available,43-9081.00,Proofreaders and Copy Markers
9,10,15-1253.00,Software Quality Assurance Analysts and Testers
9,Not relevant,17-2112.00,Industrial Engineers
9,Not relevant,53-7063.00,Machine Feeders and Offbearers
9,Not available,45-2041.00,"Graders and Sorters, Agricultural Products"
9,Not available,19-1042.00,"Medical Scientists, Except Epidemiologists"
9,Not available,17-2199.06,Microsystems Engineers
9,Not available,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
9,Not available,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
8,10,17-3029.08,Photonics Technicians
8,Not available,51-8091.00,Chemical Plant and System Operators
8,Not available,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
7,Not relevant,15-2051.01,Business Intelligence Analysts
7,Not relevant,17-3024.01,Robotics Technicians
7,Not available,51-3093.00,Food Cooking Machine Operators and Tenders
6,Not relevant,15-1243.01,Data Warehousing Specialists
6,Not available,51-6092.00,Fabric and Apparel Patternmakers
6,Not available,49-9041.00,Industrial Machinery Mechanics
6,Not available,19-4099.01,Quality Control Analysts
5,Not available,17-2072.00,"Electronics Engineers, Except Computer"
5,Not available,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
5,Not available,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
4,Not relevant,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
4,Not available,51-4062.00,"Patternmakers, Metal and Plastic"
3,Not available,51-9191.00,Adhesive Bonding Machine Operators and Tenders
3,Not available,17-2011.00,Aerospace Engineers
2,Not available,47-5043.00,"Roof Bolters, Mining"
1,Not available,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
0,Not relevant,51-4111.00,Tool and Die Makers
